# time 'Ca2+(a)' 'D(ser137~p,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'PP2A(ca!0,pSite~p),Ca2+(a!0)' 'PP2A(ca!0,pSite~u!1),Ca2+(a!0),PKA(a!1)' 'PP2A(ca!0,pSite~u),Ca2+(a!0)' 'PP2B(ca1!0,ca2!1,ca3,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2,ca3!0,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'D(ser137~p!0,thr34~p,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PP2C(a!0)' 'D(ser137~p,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u!0,thr34~u,thr75~p!1),PP2A(ca!2,pSite~u!1),CK1(pSite~u!0),Ca2+(a!2)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~p!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'PP2B(ca1!0,ca2!1,ca3!2,ca4!3,state~a),Ca2+(a!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),CK1(pSite~p!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~p,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~u,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~p!0,thr34~p!1,thr75~u),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),PP2C(a!0)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u),CK1(pSite~u!0),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!3,ca2!4,ca3!5,ca4!6,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u!2),CK1(pSite~u!0),CDK5(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),Ca2+(a!6)'
 5.130000E+02 11 0 0 0 0 0 0 0 0 0 1 18 16 9 22 21 10 0 0 0 0 0 9 2 0 0 0 9 0 0 0 0 0
 5.135000E+02 11 0 0 0 0 0 0 0 0 0 0 18 13 15 16 11 12 0 0 0 0 0 9 2 0 0 0 13 0 2 0 0 0
 5.140000E+02 12 0 0 0 0 0 0 0 0 0 0 17 15 21 17 11 13 0 0 0 0 0 10 1 0 0 0 11 0 0 0 0 0
 5.145000E+02 9 0 0 0 0 0 0 0 0 0 0 12 18 17 9 17 19 0 0 0 0 0 14 0 0 0 0 6 0 2 0 0 0
 5.150000E+02 8 0 0 0 0 0 0 0 0 0 0 13 16 18 14 26 18 0 0 0 0 0 7 2 0 0 0 6 0 0 0 0 0
 5.155000E+02 5 0 0 0 0 0 0 0 0 0 0 9 14 18 18 27 18 0 0 0 0 0 9 2 0 0 0 5 0 1 0 0 0
 5.160000E+02 9 0 0 0 0 0 0 0 0 0 0 14 12 21 19 20 20 0 0 0 0 0 7 3 0 0 0 6 0 0 0 0 0
 5.165000E+02 10 0 0 0 0 0 0 0 0 0 0 17 16 19 17 20 11 0 0 0 0 0 10 3 0 0 0 6 0 0 0 0 0
 5.170000E+02 15 0 0 0 0 0 0 0 0 0 0 19 15 13 12 22 16 0 0 0 0 0 12 1 0 0 0 7 0 0 0 0 0
 5.175000E+02 9 0 0 0 0 0 0 0 0 0 1 16 17 7 15 16 19 0 0 0 0 0 12 3 0 0 1 10 0 0 0 0 0
 5.180000E+02 7 0 0 0 0 0 0 0 0 0 1 15 14 15 20 15 18 0 0 0 0 0 14 0 0 0 0 9 0 0 0 0 0
 5.185000E+02 6 0 0 0 0 0 0 0 0 0 0 16 18 19 19 19 18 0 0 0 0 0 11 2 0 0 0 2 0 0 0 0 0
 5.190000E+02 14 0 0 0 0 0 0 0 0 0 0 15 19 23 16 19 14 0 0 0 0 0 13 0 0 0 0 2 0 0 0 0 0
 5.195000E+02 5 0 0 0 0 0 0 0 0 0 0 16 19 16 15 19 13 0 0 0 0 0 8 1 0 0 0 11 0 1 0 0 0
 5.200000E+02 6 0 0 0 0 0 0 0 0 0 0 16 12 11 19 14 18 0 0 0 0 0 12 2 0 0 0 9 0 0 0 0 0
 5.205000E+02 11 0 0 0 0 0 0 0 0 0 0 15 16 15 18 18 21 0 0 0 0 0 5 1 0 0 0 7 0 1 0 0 0
 5.210000E+02 11 0 0 0 0 0 0 0 0 0 0 20 9 17 19 16 14 0 0 0 0 0 8 2 0 1 0 8 0 0 0 0 0
 5.215000E+02 9 0 0 0 0 0 0 0 0 0 0 18 10 16 25 15 16 0 0 0 0 0 9 1 0 1 0 6 0 0 0 0 0
 5.220000E+02 6 0 0 0 0 0 0 0 0 0 0 22 13 19 16 14 19 0 0 0 0 0 7 1 0 1 0 7 0 0 0 0 0
 5.225000E+02 13 0 0 0 0 0 0 1 0 0 0 19 12 22 15 13 20 0 0 0 0 0 7 1 0 0 0 4 1 1 0 0 0
 5.230000E+02 5 0 0 0 0 0 0 0 0 0 1 19 17 21 18 11 16 0 0 0 0 0 8 0 0 1 0 8 0 0 0 0 0
 5.235000E+02 8 0 0 0 0 0 0 1 0 0 0 17 12 14 28 12 14 0 0 0 0 0 9 1 0 0 0 9 0 0 0 0 0
 5.240000E+02 7 0 0 0 0 0 0 0 0 0 0 21 17 14 18 18 12 0 0 0 0 0 10 0 0 0 0 6 0 1 0 0 0
 5.245000E+02 9 0 0 0 0 0 0 1 0 0 0 21 21 15 16 14 15 0 0 0 0 0 8 1 0 0 0 6 0 0 0 0 0
 5.250000E+02 10 0 0 0 0 0 0 0 0 0 1 16 18 23 18 12 8 0 0 0 0 0 7 2 0 0 0 7 0 0 0 0 0
 5.255000E+02 6 0 0 0 0 0 0 0 0 0 0 18 17 27 19 17 8 0 0 0 0 0 5 0 0 0 0 6 0 1 0 0 0
 5.260000E+02 8 0 0 0 0 0 0 0 0 0 0 13 20 21 22 18 14 0 0 0 0 0 9 0 0 0 0 2 0 0 0 0 0
 5.265000E+02 9 0 0 0 0 0 0 0 0 0 1 12 19 24 14 18 16 0 0 0 0 0 10 0 0 0 0 3 0 0 0 0 0
 5.270000E+02 6 0 0 0 0 1 0 0 0 0 0 11 19 20 10 17 22 0 0 0 0 0 9 1 0 0 0 5 0 0 0 0 0
 5.275000E+02 18 0 0 0 0 0 0 0 0 0 2 7 17 19 18 14 18 0 0 0 0 0 10 3 0 0 0 1 0 0 0 0 0
 5.280000E+02 8 0 0 0 0 0 0 0 0 0 2 13 16 18 23 16 16 0 0 0 0 0 7 0 0 0 0 5 0 0 0 0 0
 5.285000E+02 11 0 0 0 0 0 0 1 0 0 0 16 16 21 16 17 17 0 0 0 0 0 1 1 0 0 0 8 0 0 0 0 0
 5.290000E+02 7 0 0 0 0 0 0 0 0 0 0 13 16 21 17 20 11 0 0 0 0 0 9 0 0 0 0 5 0 0 0 0 0
 5.295000E+02 9 0 0 0 0 0 0 0 0 0 0 12 14 14 22 16 14 0 0 0 0 0 9 3 0 0 0 4 0 0 0 0 0
 5.300000E+02 5 0 0 0 0 0 0 0 0 0 0 13 14 13 16 14 18 0 0 0 0 0 12 1 0 0 0 6 0 0 0 0 0
 5.305000E+02 8 0 0 0 0 0 0 0 0 0 0 17 15 18 13 13 21 0 0 0 0 0 6 0 0 0 0 7 0 0 0 0 0
 5.310000E+02 5 0 0 0 0 0 0 0 0 0 0 18 16 17 15 14 17 0 0 0 0 0 3 3 0 0 0 6 0 1 0 0 0
 5.315000E+02 10 0 0 0 0 0 0 0 0 0 1 18 12 25 15 9 13 0 0 0 0 0 7 1 0 0 0 6 0 0 0 0 0
 5.320000E+02 9 0 0 0 0 1 0 0 0 0 0 24 17 19 9 13 13 0 0 0 0 0 6 1 0 0 0 6 0 0 0 0 0
 5.325000E+02 12 0 0 0 0 0 0 0 0 0 2 16 18 23 12 12 10 0 0 0 0 0 8 0 0 0 0 5 0 0 0 0 0
 5.330000E+02 5 0 0 0 0 0 0 0 0 0 0 13 14 16 15 8 10 0 0 0 0 0 14 0 0 0 0 8 0 0 0 0 0
 5.335000E+02 10 0 0 0 0 0 0 0 0 0 0 17 9 18 14 16 17 0 0 0 0 0 8 0 0 0 0 7 0 0 0 0 0
 5.340000E+02 13 0 0 0 0 0 0 0 0 0 0 20 12 17 18 15 12 0 0 0 0 0 7 0 0 0 0 6 0 0 0 0 0
 5.345000E+02 9 0 0 0 0 0 0 0 0 0 0 15 11 11 14 13 11 0 0 0 0 0 9 2 0 1 0 10 0 0 0 0 0
 5.350000E+02 6 0 0 0 0 0 0 0 0 0 1 12 14 20 23 19 10 0 0 0 0 0 6 1 0 1 0 5 0 0 0 0 0
 5.355000E+02 9 0 0 0 0 0 0 0 0 0 1 16 10 18 17 23 11 0 0 0 0 0 7 3 0 1 0 3 0 1 0 0 0
 5.360000E+02 9 0 0 0 0 0 0 0 0 0 1 15 9 17 22 9 13 0 0 0 0 0 9 1 0 1 0 9 0 0 0 0 0
 5.365000E+02 4 0 0 0 0 0 0 0 0 0 1 16 14 18 18 13 15 0 0 0 0 0 10 1 0 1 0 5 0 0 0 0 0
 5.370000E+02 5 0 0 0 0 0 0 0 0 0 1 17 22 20 12 15 15 0 0 0 0 0 6 1 0 0 0 5 0 0 0 0 0
 5.375000E+02 5 0 0 0 0 0 0 0 0 0 0 12 16 26 15 11 18 0 0 0 0 0 7 2 0 0 0 5 0 0 0 0 0
 5.380000E+02 6 0 0 0 0 0 0 0 0 0 0 13 16 20 11 20 18 0 0 0 0 0 7 1 0 0 0 7 0 0 0 0 0
 5.385000E+02 6 0 0 0 0 0 0 0 0 0 0 19 10 17 19 23 16 0 0 0 0 0 6 2 0 0 0 5 0 0 0 0 0
 5.390000E+02 10 0 0 0 0 0 0 0 0 0 1 18 10 17 19 21 20 0 0 0 0 0 8 1 0 0 0 4 0 0 0 0 0
 5.395000E+02 8 0 0 0 0 0 0 0 0 0 1 10 14 17 20 21 23 0 0 0 0 0 5 1 0 0 0 7 0 0 0 0 0
 5.400000E+02 3 0 0 0 0 0 0 0 0 0 1 16 17 10 15 14 20 0 0 0 0 0 13 1 0 0 0 7 0 1 0 0 0
 5.405000E+02 7 0 0 0 0 0 0 0 0 0 1 18 21 17 15 22 21 0 0 0 0 0 8 1 0 0 0 2 0 0 0 0 0
 5.410000E+02 6 0 0 0 0 0 0 0 0 0 1 17 18 19 11 14 15 0 0 0 0 0 12 1 0 0 0 9 0 0 0 0 0
 5.415000E+02 5 0 0 0 0 0 0 0 0 0 2 20 20 16 16 14 23 0 0 0 0 0 6 1 0 0 0 8 0 0 0 1 0
 5.420000E+02 10 0 0 0 0 1 0 0 0 0 0 23 16 13 13 12 21 0 0 0 0 0 10 1 0 0 0 9 0 0 0 0 0
 5.425000E+02 8 0 0 0 0 0 0 0 0 0 1 26 15 18 13 18 24 0 0 0 0 0 3 1 0 0 0 7 0 0 0 0 0
 5.430000E+02 8 0 0 0 0 0 0 0 0 0 1 27 15 21 10 16 18 0 0 0 0 0 10 2 0 0 0 2 0 0 0 0 0
 5.435000E+02 7 0 0 0 0 0 0 0 0 0 0 19 13 20 15 20 15 0 0 0 0 0 11 3 0 0 0 4 0 0 0 0 0
 5.440000E+02 12 0 0 0 0 0 0 0 0 0 1 17 15 14 15 21 21 0 0 0 0 0 10 4 0 0 0 2 0 0 0 0 0
 5.445000E+02 10 0 0 0 0 0 0 0 0 0 1 15 14 19 11 16 15 0 0 0 0 0 14 4 0 0 0 3 0 0 0 0 0
 5.450000E+02 12 0 0 0 0 0 0 0 0 0 0 16 19 14 10 26 17 0 0 0 0 0 9 0 0 0 0 4 0 0 0 1 0
 5.455000E+02 11 0 0 0 0 0 0 0 0 0 0 16 15 19 13 21 17 0 0 0 0 0 9 1 0 0 0 4 0 0 0 0 0
 5.460000E+02 7 0 0 0 0 0 0 0 0 0 0 20 15 24 12 17 15 0 0 0 0 0 10 2 0 0 0 4 0 0 0 0 0
 5.465000E+02 8 0 0 0 0 0 0 0 0 0 0 17 20 25 10 19 12 0 0 0 0 0 10 2 0 0 0 4 0 0 0 0 0
 5.470000E+02 8 0 0 0 0 0 0 0 0 0 0 18 20 22 17 12 11 0 0 0 0 0 12 1 0 0 0 5 0 0 0 0 0
 5.475000E+02 6 0 0 0 0 0 0 0 0 0 0 20 26 19 14 8 11 0 0 0 0 0 12 0 0 0 0 8 0 0 0 0 0
 5.480000E+02 8 0 0 0 0 0 0 0 0 0 0 20 21 20 24 13 15 0 0 0 0 0 8 1 0 0 0 3 0 0 0 0 0
 5.485000E+02 11 0 0 0 0 1 0 0 0 0 0 18 17 18 18 17 22 0 0 0 0 0 7 0 0 0 0 5 0 0 0 0 0
 5.490000E+02 11 0 0 0 0 0 0 0 0 0 0 16 20 11 14 15 17 0 0 0 0 0 10 2 0 0 0 9 0 0 0 0 0
 5.495000E+02 6 0 0 0 0 0 0 0 0 0 0 13 19 13 17 21 15 0 0 0 0 0 13 1 0 0 0 8 0 0 0 0 0
 5.500000E+02 8 0 0 0 0 0 0 0 0 0 1 19 22 15 14 19 20 0 0 0 0 0 8 2 0 0 0 5 0 0 0 0 0
 5.505000E+02 11 0 0 0 0 0 0 0 0 0 1 20 20 15 12 19 22 0 0 0 0 0 6 1 0 0 0 7 0 1 0 0 0
 5.510000E+02 10 0 0 1 0 0 0 0 0 0 0 22 22 12 11 17 17 0 0 0 0 0 12 2 0 0 1 4 0 0 0 0 0
 5.515000E+02 6 0 0 0 0 0 0 0 0 0 0 17 19 11 19 12 20 0 0 0 0 0 11 4 0 0 0 8 0 0 0 0 0
 5.520000E+02 3 0 0 0 0 0 0 0 0 0 1 25 22 23 12 14 21 0 0 0 0 0 8 1 0 0 0 6 0 0 0 0 0
 5.525000E+02 6 0 0 0 0 0 0 0 0 0 0 22 21 19 17 12 15 0 0 0 0 0 8 1 0 0 0 11 0 0 0 0 0
 5.530000E+02 11 0 0 0 0 0 0 0 0 0 0 17 24 19 16 10 18 0 0 0 0 0 12 0 0 0 0 7 0 0 0 0 0
 5.535000E+02 16 0 0 0 0 0 0 0 0 0 0 17 23 13 15 17 22 0 0 0 0 0 13 1 0 0 0 2 0 0 0 0 0
 5.540000E+02 9 0 0 0 0 0 0 0 0 0 0 16 17 18 17 11 24 0 0 0 0 0 10 2 0 0 0 9 0 0 0 0 0
 5.545000E+02 14 0 0 0 0 0 0 0 0 0 0 10 11 17 20 16 23 0 0 0 0 0 15 2 0 0 0 6 0 0 0 0 0
 5.550000E+02 12 0 0 0 0 0 0 0 0 0 0 6 12 18 20 18 19 0 0 0 0 0 14 1 0 0 0 11 0 0 0 0 0
 5.555000E+02 12 0 0 0 0 0 0 0 0 0 0 10 15 10 16 23 19 0 0 0 0 0 11 5 0 0 0 10 0 0 0 0 0
 5.560000E+02 10 0 0 0 0 0 0 0 0 0 0 13 16 14 16 25 20 0 0 0 0 0 13 4 0 0 0 4 0 0 0 0 0
 5.565000E+02 11 0 0 0 0 0 0 0 0 0 2 19 15 18 16 20 16 0 0 0 0 0 10 2 0 0 0 9 0 0 0 0 0
 5.570000E+02 6 0 0 0 0 0 0 1 0 0 2 12 17 15 20 15 18 0 0 0 0 0 14 3 0 0 0 9 0 0 0 0 0
 5.575000E+02 13 0 0 0 0 0 0 0 0 0 0 12 13 22 24 13 26 0 0 0 0 0 10 1 0 0 0 7 0 0 0 0 0
 5.580000E+02 12 0 0 0 0 0 0 1 0 0 0 16 14 17 24 13 18 0 0 0 0 0 17 2 0 0 0 4 0 0 0 0 0
 5.585000E+02 10 0 0 0 0 0 0 0 0 0 0 14 20 17 21 24 18 0 0 0 0 0 10 1 0 0 0 8 0 0 0 0 0
 5.590000E+02 5 0 0 0 0 0 0 0 0 0 0 18 13 16 17 30 17 0 0 0 0 0 13 1 0 0 0 8 0 0 0 0 0
 5.595000E+02 5 0 0 0 0 0 0 0 0 0 0 19 21 17 17 17 23 0 0 0 0 0 12 2 0 0 0 6 0 0 0 1 0
 5.600000E+02 9 0 0 0 0 0 0 0 0 0 0 19 17 15 17 19 18 0 0 0 0 0 15 2 0 0 0 8 0 0 0 0 0
 5.605000E+02 16 0 0 0 0 0 0 0 0 0 0 13 21 18 17 20 19 0 0 0 0 0 10 1 0 0 0 11 0 0 0 0 0
 5.610000E+02 14 0 0 0 0 0 0 0 0 0 0 14 15 14 17 15 13 0 0 0 0 0 22 0 0 1 0 8 0 0 0 0 0
 5.615000E+02 9 0 0 0 0 0 0 0 0 0 0 16 13 24 17 20 19 0 0 0 0 0 8 1 0 1 0 10 0 0 0 0 0
 5.620000E+02 8 0 0 0 0 0 0 0 0 0 0 16 17 16 22 22 13 0 0 0 0 0 18 0 0 0 0 4 0 0 0 0 0
 5.625000E+02 8 0 0 0 0 0 0 0 0 0 0 20 19 21 19 17 12 0 0 0 0 0 16 1 0 0 0 5 0 0 0 0 0
 5.630000E+02 5 0 0 0 0 0 0 0 0 0 0 18 22 23 20 15 18 0 0 0 0 0 9 2 0 0 0 8 0 0 0 0 0
 5.635000E+02 11 0 0 0 0 0 0 0 0 0 1 15 24 24 15 19 14 0 0 0 0 0 16 0 0 0 0 5 0 0 0 0 0
 5.640000E+02 15 0 0 0 0 0 0 0 0 0 2 14 15 21 16 23 19 0 0 0 0 0 14 1 0 0 0 7 0 0 0 0 0
 5.645000E+02 13 0 0 0 0 0 0 0 0 0 1 11 19 15 17 17 29 0 0 0 0 0 12 1 0 0 0 10 0 0 0 0 0
 5.650000E+02 8 0 0 0 0 0 0 1 0 0 0 16 12 11 22 25 21 0 0 0 0 0 16 1 0 0 0 8 0 0 0 0 0
 5.655000E+02 9 0 0 0 0 0 0 0 0 0 1 20 11 11 22 29 18 0 0 0 0 0 10 3 0 0 0 9 0 0 0 0 0
 5.660000E+02 8 0 0 0 0 0 0 1 0 0 0 22 18 12 18 17 19 0 0 0 0 0 15 1 0 0 0 8 0 0 0 0 0
 5.665000E+02 4 0 0 0 0 0 0 0 0 0 1 15 13 16 15 23 22 0 0 0 0 0 18 2 0 0 0 5 0 0 0 0 0
 5.670000E+02 13 0 0 0 0 0 0 0 0 0 2 18 17 19 13 20 13 0 0 0 0 0 14 3 0 0 0 6 0 1 0 0 0
 5.675000E+02 9 0 0 0 0 0 0 0 0 0 2 24 20 15 24 20 18 0 0 0 0 0 7 2 0 0 0 6 0 1 0 0 0
 5.680000E+02 9 0 0 0 0 0 0 0 0 0 1 24 26 16 24 14 13 0 0 0 0 0 10 2 0 0 0 5 0 0 0 0 0
 5.685000E+02 8 0 0 0 0 0 0 0 0 0 2 16 21 15 22 13 6 0 0 0 0 0 16 1 0 1 0 12 0 0 0 0 0
 5.690000E+02 9 0 0 0 0 0 0 0 0 0 0 23 15 21 18 18 11 0 0 0 0 0 11 4 0 1 0 9 0 0 0 0 0
 5.695000E+02 11 0 0 0 0 0 0 0 0 0 0 14 15 24 13 20 21 0 0 0 0 0 15 2 0 0 1 5 0 1 0 0 0
 5.700000E+02 12 0 0 0 0 0 0 0 0 0 0 17 18 20 12 14 19 0 0 0 0 0 13 7 0 0 0 6 0 0 0 0 0
 5.705000E+02 8 0 0 0 0 0 0 0 0 0 0 19 14 16 13 18 15 0 0 0 0 0 12 1 0 0 0 17 1 0 0 0 0
 5.710000E+02 8 0 0 0 0 0 0 0 0 0 0 23 24 18 17 20 16 0 0 0 0 0 13 1 0 0 0 5 0 0 0 0 0
 5.715000E+02 9 0 0 0 0 0 0 0 0 0 0 15 13 19 21 19 20 0 0 0 0 0 11 1 0 0 0 12 0 0 0 0 0
 5.720000E+02 8 0 0 0 0 0 0 0 0 0 0 16 13 15 18 19 18 0 0 0 0 0 15 2 0 0 1 8 0 0 0 0 0
 5.725000E+02 4 0 0 0 0 0 0 0 0 0 0 15 17 17 13 16 20 0 0 0 0 0 23 0 0 0 0 6 0 0 0 0 0
 5.730000E+02 10 0 0 0 0 0 0 0 0 0 0 16 16 28 10 16 20 0 0 0 0 0 14 3 0 0 0 7 0 0 0 0 0
 5.735000E+02 13 0 0 0 0 0 0 0 0 0 0 21 15 22 14 14 25 0 0 0 0 0 8 2 0 0 0 10 0 0 0 0 0
 5.740000E+02 8 0 0 0 0 0 0 0 0 0 1 21 23 18 13 17 16 0 0 0 0 0 17 1 0 0 0 3 0 0 0 1 0
 5.745000E+02 9 0 0 0 0 0 0 0 0 0 0 24 19 20 18 17 18 0 0 0 0 0 9 3 0 1 0 5 0 0 0 0 0
 5.750000E+02 12 0 0 0 0 0 0 0 0 0 0 18 19 16 18 14 13 0 0 0 0 0 19 0 0 1 0 6 0 0 0 0 0
 5.755000E+02 14 0 0 0 0 0 0 0 0 0 0 17 16 17 22 17 15 0 0 0 0 0 17 1 0 1 0 6 0 0 0 0 0
 5.760000E+02 6 0 0 0 0 0 0 1 0 0 0 13 15 22 23 26 20 0 0 0 0 0 13 2 0 1 0 4 0 0 0 0 0
 5.765000E+02 11 0 0 0 0 0 0 0 0 0 1 16 17 15 24 23 20 0 0 0 0 0 12 2 0 1 1 3 0 1 0 0 0
 5.770000E+02 12 0 0 0 0 0 0 0 0 0 1 15 14 16 17 23 17 0 0 0 0 0 11 2 0 1 0 10 0 0 0 0 0
 5.775000E+02 7 0 0 0 0 0 0 0 0 0 1 20 19 16 15 18 11 0 0 0 0 0 13 7 0 1 0 3 0 0 0 0 0
 5.780000E+02 14 0 0 0 0 0 0 0 0 0 1 24 20 18 17 13 16 0 0 0 0 0 10 2 0 1 0 4 0 0 0 0 0
 5.785000E+02 17 0 0 0 0 0 0 0 0 0 1 27 19 17 16 17 19 0 0 0 0 0 8 1 0 0 0 5 0 0 0 0 0
 5.790000E+02 10 0 0 0 0 0 0 0 0 0 0 11 16 24 14 15 13 0 0 0 0 0 17 3 0 0 0 6 0 0 0 0 0
 5.795000E+02 12 0 0 0 0 0 0 0 0 0 0 16 20 21 14 14 12 0 0 0 0 0 12 3 0 0 0 7 0 1 0 0 0
 5.800000E+02 4 0 0 0 0 0 0 0 0 0 1 17 22 17 18 18 21 0 0 0 0 0 10 1 0 0 0 6 0 0 0 0 0
 5.805000E+02 12 0 0 0 0 0 0 1 0 0 0 23 17 16 20 20 24 0 0 0 0 0 10 0 0 0 0 2 0 0 0 0 0
 5.810000E+02 13 0 0 0 0 0 0 0 0 0 0 20 16 18 22 23 11 0 0 0 0 0 13 0 0 0 0 4 0 0 0 0 0
 5.815000E+02 10 0 0 0 0 0 0 0 0 0 0 18 19 20 14 18 16 0 0 0 0 0 14 1 0 0 0 6 0 0 0 0 0
 5.820000E+02 5 0 0 0 0 0 0 0 0 0 0 20 17 17 16 23 24 0 0 0 0 0 10 2 0 0 0 3 0 0 0 0 0
 5.825000E+02 7 0 0 0 0 0 0 0 0 0 0 22 19 8 13 19 19 0 0 0 0 0 15 2 0 1 0 4 0 1 0 0 0
 5.830000E+02 10 0 0 0 0 0 0 0 0 0 0 17 22 18 13 19 12 0 0 0 0 0 10 2 0 1 0 8 0 1 0 0 0
 5.835000E+02 6 0 0 0 0 0 0 0 0 0 0 24 24 12 21 22 19 0 0 0 0 0 9 3 0 1 0 2 0 0 0 0 0
 5.840000E+02 12 0 0 0 0 0 0 0 0 0 0 15 25 13 14 15 20 0 0 0 0 0 11 4 0 1 0 6 0 0 0 0 0
 5.845000E+02 8 0 0 0 0 0 0 0 0 0 0 19 16 14 17 18 18 0 0 0 0 0 17 0 0 1 0 5 0 0 0 0 0
 5.850000E+02 13 0 0 0 0 0 0 0 0 0 0 16 19 18 18 18 18 0 0 0 0 0 12 1 0 0 0 4 0 0 0 0 0
 5.855000E+02 8 0 0 0 0 0 0 0 0 0 0 18 22 21 15 14 16 0 0 0 0 0 14 1 0 0 0 3 0 0 0 0 0
 5.860000E+02 7 0 0 0 0 0 0 0 0 0 0 20 16 25 18 17 16 0 0 0 0 0 10 0 0 0 0 4 0 0 0 0 0
 5.865000E+02 12 0 0 0 0 0 0 0 0 0 0 15 14 19 14 13 25 0 0 0 0 0 12 1 0 0 0 6 0 0 0 0 0
 5.870000E+02 8 0 0 0 0 0 0 0 0 0 0 16 19 12 17 19 17 0 0 0 0 0 11 2 0 0 0 7 0 1 0 0 0
 5.875000E+02 8 0 0 0 0 0 0 0 0 0 0 14 21 14 15 15 13 0 0 0 0 0 17 2 0 0 0 5 0 0 0 0 0
 5.880000E+02 13 0 0 0 0 0 0 0 0 0 0 17 25 16 14 18 11 0 0 0 0 0 18 0 0 0 0 2 0 0 0 0 0
 5.885000E+02 12 0 0 0 0 0 0 0 0 0 0 18 21 19 16 15 16 0 0 0 0 0 14 1 0 0 0 4 0 0 0 0 0
 5.890000E+02 17 0 0 0 0 0 0 0 0 0 0 20 17 16 16 18 18 0 0 0 0 0 11 1 0 0 0 4 0 0 0 1 0
 5.895000E+02 10 0 0 0 0 0 0 0 0 0 0 16 15 9 21 18 23 0 0 0 0 0 11 1 0 0 0 9 0 0 0 0 0
 5.900000E+02 14 0 0 0 0 0 0 0 0 0 0 15 20 15 22 18 18 0 0 0 0 0 8 0 0 0 0 9 0 1 0 0 0
 5.905000E+02 11 0 0 0 0 0 0 0 0 0 1 20 17 19 23 15 14 0 0 0 0 0 8 1 0 0 1 10 0 0 0 0 0
