,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
576,44.32889887,2303.9703036,2304.71236122,77.783695,66.90135,78.34928,2.2903426,48.287455,1.4398358e-30,199.93136,402.5347351,1866.63,238.5290466,827.4599566,3.4534663198e-29
577,44.21934292,1017.2497772,1017.9794563,77.663733,66.99836,78.34951,2.2879616,45.510386,1.3517075e-30,199.912519,401.9555754,1873.01,238.0032936,820.6453986,3.2441747843e-29
578,44.11168733,463.6149872,464.3104992,77.544535,67.04708,78.348907,2.2767851,37.134039,1.2693333e-30,199.820221,401.3854211,1876.12,237.5203121,817.4951171,3.0476712464e-29
579,44.00578721,222.4699199,223.4661929,77.426163,67.02774,78.342885,2.2625191,28.459617,1.1920691e-30,199.378405,400.8182711,1874.86,237.0723071,819.2810121,2.8631216359e-29
580,43.90136437,116.7412464,119.2674634,77.308357,66.951,78.30608,2.248978,21.101595,1.119551e-30,197.664632,400.2491248,1869.82,236.751693,825.245617,2.6898179706e-29
581,43.79851008,71.81096568,78.03804368,77.191458,66.83504,78.17673,2.23787658,15.40664,1.0515348e-30,193.4388803,399.6779821,1861.84,236.84815388,834.17920188,2.52703977096e-29
582,43.69713568,52.67953905,63.50005705,77.075088,66.69467,77.91334,2.22957815,11.229783,9.878084e-31,187.648771,399.1068428,1851.66,237.68188765,844.93384115,2.37413787447e-29
583,43.59719711,43.01320921,57.83446521,76.959426,66.53998,77.55544,2.22380621,8.247459,9.281107e-31,181.9285834,398.5377072,1840.1,239.25886561,856.59613261,2.23049261956e-29
584,43.49869009,37.15043872,55.22329992,76.8440812,66.37946,77.15776,2.21998342,6.1379272,8.721644e-31,176.694185,397.9745753,1827.89,241.40578392,868.51356342,2.09551711873e-29
585,43.4017133,33.19386934,53.94524704,76.7293877,66.21926,76.75027,2.21753614,4.6484551,8.197035e-31,171.9153968,397.4204473,1815.54,243.96626044,880.25293514,1.96866916658e-29
586,43.30604943,30.35499604,53.36035914,76.6152231,66.06369,76.34551,2.21602074,3.5953147,7.704828e-31,167.5143583,396.8753232,1803.41,246.82805934,891.54137364,1.84944344962e-29
587,43.21189572,28.23288861,53.16782971,76.5013411,65.91532,75.94784,2.21509651,2.8482999,7.242827e-31,163.4291311,396.3402029,1791.69,249.91304121,902.21767421,1.73737265211e-29
588,43.11910597,26.59552509,53.20388789,76.3880728,65.7759,75.5582,2.21454649,2.3160129,6.808989e-31,159.6115382,395.8180864,1780.51,253.16891659,912.19798129,1.63201803527e-29
589,43.02766371,25.29793625,53.37245745,76.2751112,65.646,75.17624,2.21420905,1.9345604,6.401422e-31,156.0271932,395.3089737,1769.93,256.55849295,921.44759145,1.53297168042e-29
590,42.93744129,24.24468882,53.61420352,76.1626047,65.52587,74.80156,2.21397392,1.6591782,6.018419e-31,152.6465552,394.8118646,1759.96,260.05672652,929.96846712,1.43985282483e-29
591,42.84860247,23.371363843,53.892221243,76.0506674,65.41544,74.43325,2.213777043,1.4586393,5.658412e-31,149.4453583,394.3287592,1750.6,263.643349643,937.780563843,1.35230591425e-29
592,42.76091067,22.632944525,54.182955725,75.9389112,65.3144,74.07058,2.213569925,1.3111625,5.319924e-31,146.4069704,393.8596572,1741.82,267.307261625,944.918051725,1.26999410625e-29
593,42.67443136,21.997429452,54.471468952,75.8275195,65.22228,73.71308,2.213343752,1.2013449,5.00161e-31,143.5124514,393.4035586,1733.59,271.036202562,951.421916352,1.19260558254e-29
594,42.5891393,21.442292101,54.749369001,75.7166669,65.13849,73.36011,2.213066601,1.1184289,4.702221e-31,140.7502837,392.9614633,1725.88,274.822807071,957.337770701,1.11984955774e-29
595,42.50488782,20.950475687,55.010582887,75.6060372,65.06249,73.0111,2.212729687,1.0548074,4.420597e-31,138.107051,392.5323712,1718.64,278.662547127,962.709017787,1.05144996565e-29
596,42.42175363,20.509600055,55.252349155,75.4956991,64.99365,72.66565,2.212332555,1.0051355,4.155659e-31,135.5728385,392.1162821,1711.84,282.551116885,967.580401855,9.8714913981e-30
597,42.33971022,20.110271148,55.473215048,75.3858539,64.93154,72.32359,2.211885148,0.9655449,3.906382e-31,133.1395321,391.7141959,1705.43,286.483937448,971.995228448,9.26703261787e-30
598,42.25859534,19.745308729,55.672560029,75.2762613,64.87536,71.98427,2.211376929,0.9333729,3.671838e-31,130.7995285,391.3241126,1699.39,290.457513609,975.993699929,8.6988318627e-30
599,42.17851245,19.409306161,55.850548761,75.1670926,64.82481,71.64764,2.210827361,0.9067256,3.451156e-31,128.5451152,390.947032,1693.68,294.471365271,979.613666261,8.16477203347e-30
600,42.09929925,19.097938353,56.008034953,75.0581366,64.7794,71.31338,2.210224153,0.8841873,3.243507e-31,126.37078,390.580954,1688.26,298.522442053,982.888250153,7.66284250955e-30
601,42.021041319,18.807792408,56.145690308,74.9494779,64.73852,70.98123,2.209588908,0.8647518,3.048119e-31,124.2708313,390.2278785,1683.11,302.608571548,985.851807728,7.19110914816e-30
602,41.943614349,18.536048753,56.264384653,74.8411959,64.70178,70.65117,2.208905353,0.8477043,2.864278e-31,122.2410477,389.8858054,1678.2,306.728207753,988.532450033,6.74782524991e-30
603,41.867075036,18.280485806,56.365088406,74.7332626,64.66898,70.32277,2.208199006,0.8325265,2.691299e-31,120.276738,389.5537346,1673.51,310.881608596,990.957146686,6.33128466872e-30
604,41.791290978,18.039207219,56.448899319,74.6253821,64.63952,69.99622,2.207459319,0.8188246,2.528549e-31,118.3742014,389.2336661,1669.01,315.065254999,993.149812379,5.93991486594e-30
605,41.71625791,17.810820819,56.516820819,74.51804,64.6132,69.67097,2.206701019,0.8063083,2.375434e-31,116.529727,388.9235997,1664.69,319.278589949,995.132773739,5.57223241244e-30
606,41.64203253,17.594007628,56.569930628,74.410813,64.58972,69.34721,2.205913328,0.79476,2.2313875e-31,114.7404144,388.6235353,1660.52,323.521298498,996.926688048,5.22682375931e-30
607,41.568492465,17.387508203,56.608866903,74.3039887,64.56888,69.02484,2.205111703,0.7840212,2.0958734e-31,113.003363,388.3324728,1656.49,327.792076633,998.549334063,4.90238683268e-30
608,41.495704543,17.190600433,56.634805633,74.1973752,64.55028,68.7037,2.204305633,0.7739705,1.9684102e-31,111.3157726,388.0504122,1652.59,332.089651663,1000.01675313,4.59765028371e-30
609,41.423465381,17.002283201,56.648344101,74.0911609,64.5338,68.38381,2.203478701,0.7645073,1.8485172e-31,109.6753327,387.7783534,1648.8,336.413820721,1001.34564762,4.31147726665e-30
610,41.351944927,16.821978272,56.650502872,73.9851246,64.51924,68.06496,2.202648372,0.7555538,1.7357649e-31,108.0798631,387.5142963,1645.11,340.762182052,1002.54741619,4.04273644381e-30
611,41.28110881,16.649021172,56.641816472,73.8793653,64.5064,67.74729,2.201810172,0.7470459,1.6297281e-31,106.5273436,387.2582408,1641.51,345.135854212,1003.6350109,3.79039974561e-30
612,41.210844677,16.482767112,56.622939512,73.7738824,64.49517,67.43063,2.200968212,0.7389391,1.5300192e-31,105.0157942,387.0101868,1637.99,349.532366272,1004.61965652,3.55348442867e-30
613,41.141139567,16.322869325,56.594624425,73.6685651,64.48524,67.11504,2.200118325,0.7311868,1.4362667e-31,103.5434946,386.7691344,1634.54,353.951776905,1005.51103939,3.33108489465e-30
614,41.071974049,16.168803775,56.557546675,73.5636029,64.4766,66.80053,2.199273975,0.723765,1.3481257e-31,102.1087549,386.5360834,1631.15,358.393255695,1006.31704789,3.1223125598e-30
615,41.003314041,16.020136379,56.511971779,73.4587954,64.46914,66.48687,2.198428479,0.7166399,1.2652676e-31,100.7101749,386.3090337,1627.82,362.855892019,1007.04818819,2.92636233584e-30
616,40.935257412,15.876746135,56.458778445,73.35425231,64.46266,66.17425,2.197586235,0.70979061,1.1873834e-31,99.3464546,386.0899854,1624.54,367.339945065,1007.71014033,2.74247136104e-30
617,40.86767483,15.73801034,56.39824347,73.25006313,64.45715,65.86247,2.19674994,0.70319443,1.1141845e-31,98.016004,385.8759383,1621.3,371.84422482,1008.31022414,2.56989861052e-30
618,40.800571125,15.603911164,56.330948794,73.14610763,64.45249,65.55183,2.195911964,0.69683363,1.0453936e-31,96.717603,385.6688924,1618.11,376.367600374,1008.85392658,2.40798242068e-30
619,40.733907185,15.474030217,56.257275767,73.04230555,64.44867,65.24209,2.195075017,0.69068995,9.80754e-32,95.4502717,385.4678476,1614.94,380.909121917,1009.34723773,2.25606578505e-30
620,40.66767986,15.348055741,56.177512381,72.93883664,64.44539,64.93327,2.194251741,0.68475164,9.20019e-32,94.2127101,385.2718039,1611.81,385.469508841,1009.79446787,2.11355009784e-30
621,40.601978119,15.22597347,56.09224417,72.8355007,64.44284,64.62534,2.19343377,0.6790045,8.629625e-32,93.0041082,385.0817613,1608.7,390.04792104,1010.20000582,1.97986689857e-30
622,40.536681621,15.107472968,56.001760538,72.73240757,64.4408,64.31851,2.192613768,0.67343817,8.093657e-32,91.8232659,384.8957197,1605.62,394.642138108,1010.56675209,1.85448611998e-30
623,40.471686245,14.992341838,55.906348908,72.62965707,64.43937,64.01277,2.191811638,0.66804027,7.590246e-32,90.6696034,384.7156791,1602.55,399.253260138,1010.90130371,1.73689693477e-30
624,40.40716396,14.880473666,55.806302726,72.52713906,64.43834,63.70781,2.191009966,0.66280446,7.117466e-32,89.5418005,384.5406393,1599.51,403.880946526,1011.20345299,1.62663207715e-30
625,40.343022626,14.7717583,55.70221169,72.42474339,64.43768,63.40403,2.1902206,0.65772059,6.6735e-32,88.4392775,384.3696005,1596.48,408.52338757,1011.47860919,1.52324156918e-30
626,40.279339932,14.665787546,55.593867466,72.32246992,64.43741,63.10131,2.189434246,0.65278052,6.256622e-32,87.3613244,384.2025624,1593.46,413.179473166,1011.72866213,1.4263015119e-30
627,40.215905937,14.562754784,55.482063354,72.22064857,64.43749,62.79945,2.188660684,0.64797767,5.865236e-32,86.3069509,384.0405252,1590.46,417.851052404,1011.95489885,1.33542255528e-30
628,40.152807621,14.462352949,55.366692159,72.11903921,64.43783,62.49876,2.187892749,0.64330501,5.497797e-32,85.2755473,383.8824888,1587.46,422.536155679,1012.16144171,1.25023085177e-30
629,40.090145773,14.364575943,55.248247683,72.01756174,64.43851,62.19912,2.187131243,0.63875644,5.152894e-32,84.2665138,383.7274531,1584.48,427.233843103,1012.34928077,1.17037876109e-30
630,40.027700253,14.269117927,55.126723997,71.91629607,64.43941,61.90063,2.186384927,0.63432617,4.82918e-32,83.2790804,383.5774181,1581.5,431.944874877,1012.52049418,1.09553986564e-30
631,39.965668061,14.176073815,55.002515965,71.81527215,64.44055,61.60329,2.185646715,0.63000915,4.52539e-32,82.3127066,383.4303838,1578.53,436.667379465,1012.67539039,1.02540479175e-30
632,39.903948955,14.085240102,54.875619972,71.71445987,64.44188,61.3071,2.184906302,0.62580187,4.240326e-32,81.366923,383.2863502,1575.56,441.401307892,1012.81678236,9.59684114638e-31
633,39.842412045,13.99661048,54.74652966,71.61387918,64.44342,61.01204,2.18418358,0.62169808,3.972846e-32,80.4409195,383.1453172,1572.6,446.14655985,1012.94474676,8.98106868506e-31
634,39.781277182,13.909980687,54.615140687,71.51362,64.44504,60.71822,2.183469387,0.6176935,3.721918e-32,79.5343061,383.0082848,1569.64,450.902095037,1013.06267327,8.4041587362e-31
635,39.720412063,13.825347709,54.481749979,71.41337227,64.4468,60.42553,2.182764509,0.61378517,3.48652e-32,78.6464828,382.8742529,1566.68,455.667883449,1013.16808283,7.86371895616e-31
636,39.65982807,13.742707476,54.346653406,71.31334593,64.4488,60.13418,2.182068876,0.60996903,3.265733e-32,77.7770498,382.7432217,1563.73,460.443015286,1013.26555462,7.3574950958e-31
637,39.599403701,13.661856726,54.209747656,71.21364093,64.4509,59.84416,2.181374126,0.60624183,3.058671e-32,76.925497,382.6151909,1560.78,465.227449946,1013.35389901,6.88337008839e-31
638,39.539346116,13.582891387,54.071528597,71.11415721,64.4531,59.55527,2.180698287,0.60259951,2.864532e-32,76.0913446,382.4891607,1557.83,470.019077727,1013.43420428,6.43941553287e-31
639,39.479538205,13.505508267,53.931792997,71.01469473,64.4554,59.26791,2.180023167,0.59903893,2.682473e-32,75.2740824,382.366131,1554.88,474.819908227,1013.50727999,6.02364092395e-31
640,39.419986788,13.429905435,53.790838865,70.91554343,64.4577,58.98188,2.179357535,0.59555813,2.511799e-32,74.4734207,382.2451017,1551.93,479.626921645,1013.57450532,5.6343614326e-31
641,39.360672003,13.35587961,53.64886289,70.81671328,64.4601,58.69707,2.17870431,0.59215388,2.351789e-32,73.6888493,382.1270729,1548.99,484.44300758,1013.63578284,5.26987405883e-31
642,39.301603771,13.28342685,53.50586108,70.71799423,64.4626,58.41378,2.17805035,0.58882223,2.2017759e-32,72.9199885,382.0110446,1546.04,489.26327633,1013.69210784,4.928601348e-31
643,39.242661872,13.212446994,53.362033234,70.61939624,64.4652,58.13193,2.177418394,0.58556304,2.0611922e-32,72.1665181,381.8980167,1543.1,494.090737394,1013.74249378,4.60915051316e-31
644,39.184043324,13.142834891,53.217274181,70.52109929,64.4678,57.85149,2.176777291,0.58237119,1.9293977e-32,71.4279483,381.78698914,1540.15,498.922260771,1013.78801766,4.31006584206e-31
645,39.125661118,13.074790619,53.072183939,70.42303332,64.4704,57.57257,2.176157019,0.57924672,1.8058534e-32,70.704089,381.67696201,1537.21,503.759846459,1013.83067946,4.03001249484e-31
646,39.067481294,13.008010987,52.926359307,70.32496832,64.4731,57.2951,2.175537787,0.57618652,1.6900376e-32,69.9943304,381.56993526,1534.26,508.599524857,1013.86858954,3.76779592747e-31
647,39.00942561,12.942593885,52.780098135,70.22722425,64.4758,57.01913,2.174920685,0.57318845,1.5815266e-32,69.2986824,381.46490887,1531.32,513.446244865,1013.9045278,3.52239519298e-31
648,38.951684058,12.878538351,52.633599421,70.12970107,64.4787,56.74499,2.174312851,0.57025157,1.4798473e-32,68.6165351,381.36088283,1528.38,518.293035881,1013.9349016,3.29271695904e-31
649,38.894043705,12.815642275,52.486761045,70.03227877,64.4815,56.47208,2.173718275,0.56737377,1.3845759e-32,67.9477986,381.25985713,1525.44,523.143889905,1013.96430395,3.07775756226e-31
650,38.836706553,12.754003695,52.339781015,69.93506732,64.4842,56.20089,2.173123895,0.56455312,1.2953754e-32,67.2919828,381.15983176,1522.5,527.997595935,1013.99103284,2.87674220528e-31
651,38.77946035,12.693520301,52.192656991,69.83816669,64.4871,55.93144,2.172531701,0.56178729,1.2118081e-32,66.6489679,381.06080669,1519.56,532.852472871,1014.01508713,2.68862632064e-31
652,38.722516197,12.634292332,52.045589192,69.74138686,64.4899,55.6636,2.171949632,0.55907656,1.1335632e-32,66.0183738,380.96478193,1516.62,537.708191912,1014.03736701,2.51268675973e-31
653,38.665673083,12.576116466,51.898474266,69.6447978,64.4928,55.3974,2.171380666,0.5564176,1.0603092e-32,65.3998905,380.86975747,1513.69,542.563962756,1014.05595419,2.34816748902e-31
654,38.609010847,12.518991784,51.751511274,69.54833949,64.4957,55.13291,2.170811784,0.55380949,9.917168e-33,64.7933182,380.77573328,1510.75,547.419694704,1014.07373492,2.19428075231e-31
655,38.552527511,12.463016223,51.604798133,69.45217191,64.4986,54.8701,2.170243923,0.55125021,9.275039e-33,64.1984669,380.68370936,1507.82,552.275367753,1014.08908021,2.05037189692e-31
656,38.496335142,12.407990784,51.458335824,69.35602504,64.5015,54.60909,2.169677084,0.54874074,8.673842e-33,63.6149365,380.5926857,1504.89,557.129991804,1014.10361994,1.91578355617e-31
657,38.440223632,12.354011235,51.312120095,69.26027886,64.5044,54.34981,2.169122235,0.54627686,8.111012e-33,63.0425271,380.5026623,1501.96,561.983466755,1014.11743402,1.78991644317e-31
658,38.384179969,12.301078746,51.166352096,69.16463335,64.5073,54.09233,2.168567346,0.54385975,7.584196e-33,62.4810287,380.41463914,1499.03,566.833872806,1014.12872161,1.67222202679e-31
659,38.328416014,12.248990176,51.020928666,69.06900849,64.5102,53.83659,2.168025376,0.54148629,7.091075e-33,61.9301615,380.32761621,1496.11,571.682150056,1014.1392138,1.56217064517e-31
660,38.272819866,12.197947434,50.876051704,68.97378427,64.5131,53.58279,2.167472334,0.53915837,6.629438e-33,61.3899153,380.2415935,1493.19,576.527357204,1014.14829829,1.45924491975e-31
661,38.217403514,12.14774557,50.73171623,68.87866066,64.5159,53.33081,2.16693117,0.53687106,6.197423e-33,60.8596803,380.15657101,1490.28,581.36830555,1014.15565538,1.36302044536e-31
662,38.16204485,12.098485362,50.587923022,68.78374766,64.5189,53.08059,2.166391862,0.53462516,5.793261e-33,60.3395864,380.07254874,1487.36,586.206194792,1014.16331674,1.27308857163e-31
663,38.106852851,12.050167101,50.444772351,68.68893525,64.5217,52.83232,2.165861401,0.53242095,5.414899e-33,59.8293037,379.99052666,1484.45,591.036923331,1014.16946877,1.18897539509e-31
664,38.051919579,12.002587466,50.302160866,68.5944234,64.5246,52.5859,2.165322766,0.5302551,5.060889e-33,59.3286521,379.90850477,1481.55,595.863492766,1014.17400307,1.11035227015e-31
665,37.997052872,11.955947515,50.160389635,68.49991212,64.5275,52.34156,2.164794915,0.52812872,4.729793e-33,58.8372216,379.82748308,1478.65,600.685812195,1014.17994971,1.03688897311e-31
666,37.942333781,11.910045169,50.019256549,68.40580138,64.5304,52.09889,2.164266869,0.52603968,4.420047e-33,58.3552225,379.74746156,1475.75,605.499960819,1014.1833869,9.68227136636e-32
667,37.887781285,11.864980466,49.878961646,68.31170118,64.5332,51.85829,2.163740566,0.52398808,4.130232e-33,57.8822547,379.66844021,1472.86,610.306950636,1014.18712662,9.04043243031e-32
668,37.833374434,11.820652315,49.739303805,68.21779149,64.5361,51.61967,2.163214015,0.52197279,3.859215e-33,57.4180085,379.59041904,1469.97,615.106679845,1014.18834708,8.44076236526e-32
669,37.779115148,11.777157585,49.600679905,68.12408232,64.5389,51.38295,2.162687185,0.51999072,3.605848e-33,56.9625937,379.51239802,1467.09,619.898248145,1014.19107694,7.88067116478e-32
670,37.724911327,11.734399468,49.462793098,68.03058363,64.5417,51.14822,2.162161068,0.51804503,3.368812e-33,56.5156099,379.43537715,1464.22,624.681456338,1014.19209802,7.35714188467e-32
671,37.670953,11.692375844,49.325841274,67.93717543,64.5445,50.9155,2.161635644,0.51613363,3.147194e-33,56.0768571,379.35935644,1461.35,629.456413324,1014.1937302,6.8681086244e-32
672,37.617041206,11.651084802,49.189922502,67.8440677,64.5473,50.68477,2.161119902,0.5142546,2.940059e-33,55.6464252,379.28333586,1458.49,634.221089102,1014.19383049,6.41147465992e-32
673,37.563273877,11.610427019,49.054737449,67.75116043,64.5501,50.45597,2.160594819,0.51240863,2.746359e-33,55.2239349,379.20831542,1455.63,638.975525069,1014.19335227,5.9847938949e-32
674,37.509653071,11.570499694,48.920583304,67.65824361,64.5528,50.22937,2.160069394,0.51059291,2.565258e-33,54.8092663,379.13329511,1452.78,643.718579524,1014.19325283,5.58622296738e-32
675,37.456166608,11.531305687,48.787562927,67.56572724,64.5556,50.00459,2.159553587,0.50881034,2.3960107e-33,54.4024294,379.05927493,1449.94,648.451482367,1014.19175308,5.21402109883e-32
676,37.402823658,11.492740898,48.655472188,67.47321129,64.5583,49.78194,2.159028398,0.50705679,2.2378198e-33,54.0030342,378.98625486,1447.11,653.172025498,1014.19053289,4.86644990491e-32
677,37.349617002,11.454806507,48.524312267,67.38097576,64.561,49.56131,2.158501807,0.50533346,2.0899092e-33,53.61096,378.91323491,1444.28,657.880205417,1014.18902076,4.54172816385e-32
678,37.296443757,11.417500415,48.394281065,67.28885065,64.5637,49.34284,2.157974815,0.50363825,1.951673e-33,53.2263269,378.84021507,1441.47,662.576034125,1014.18779569,4.23850726413e-32
679,37.243504905,11.38092451,48.26538045,67.19690594,64.5665,49.12618,2.15744841,0.50197304,1.8225392e-33,52.8487148,378.76719534,1438.66,667.25959142,1014.18625049,3.95545207836e-32
