,cAMP,Ca,PKA,_CDK5,CK1.ParticleNumber,PP2AP,_PP2C,PP2B.ParticleNumber,PDEP,D.ParticleNumber,D34,D75,D137
541,49.78049447,1399.41830018,80.1397,66.44914,70.02355,2.5421387,31.26999,199.9254587,450.5869385,1250.82,611.1659941,658.6581533,390.8665
542,49.47862658,1954.35789426,79.983012,66.39882,70.03384,2.5448807,31.36778,199.9306234,448.827118,1247.39,607.9444148,662.9693953,393.45566
543,49.18816441,2197.04021314,79.827238,66.42687,70.02761,2.5507456,31.4612,199.9307346,447.1513428,1247.14,604.9885615,662.7578977,396.96837
544,48.90864908,2304.68861849,79.672574,66.50734,70.01158,2.5537116,31.55197,199.9318151,445.5546101,1248.99,602.2722339,659.5246288,401.04401
545,48.63930676,1017.9350535,79.519027,66.60325,69.99066,2.5485077,31.64276,199.91551329,444.0309171,1251.41,599.77570009,655.4442899,405.15061
546,48.3796242,464.2310342,79.366695,66.65076,69.96841,2.5336555,31.73402,199.8355996,442.5672596,1251.79,597.4826931,654.173731,408.38379
547,48.12874823,223.2449328,79.215722,66.63019,69.94081,2.515574,31.82138,199.45672379,441.1536346,1249.39,595.39957039,656.7500094,410.48929
548,47.88632849,118.5445118,79.065957,66.55234,69.87693,2.4985374,31.90378,197.9684778,439.7840396,1244.55,593.621753,662.5843252,411.61226
549,47.65176688,1399.40988414,78.917176,66.44139,69.90231,2.4900645,31.97622,199.9256956,438.4564729,1238.94,591.7991063,669.7285168,412.25894
550,47.42504964,1954.35232121,78.769124,66.39104,69.9169,2.4939746,32.03872,199.9297205,437.1799345,1235.91,590.0640921,673.24935,413.72388
551,47.20580104,2197.03617078,78.621777,66.41931,69.91511,2.5008667,32.09892,199.9308977,435.9604236,1236.05,588.466,672.2474264,416.23514
552,46.99387312,2304.68456874,78.475073,66.5001,69.90373,2.5048565,32.15816,199.93108772,434.7939389,1238.3,586.99567832,668.2490339,419.39774
553,46.78869325,1017.93881,78.329371,66.59617,69.88746,2.5007686,32.21905,199.91563889,433.6774785,1241.11,585.64709759,663.4578559,422.64656
554,46.58964301,464.2352078,78.184945,66.644,69.86987,2.4871227,32.28216,199.83622494,432.5970396,1241.87,584.40515334,661.5682753,425.02975
555,46.39647171,223.2492365,78.041478,66.62351,69.84651,2.4702394,32.34286,199.45621381,431.54562,1239.86,583.28278721,663.61779,426.28528
556,46.2086785,118.5512528,77.89917,66.54575,69.78618,2.4542812,32.39986,197.96639204,430.5172183,1235.41,582.37061934,669.0005489,426.56995
557,46.02612373,1399.4120667,77.75777,66.43503,69.81557,2.4466535,32.44827,199.9253491,429.5108334,1230.18,581.3364006,675.742733,426.41325
558,45.84872574,1954.35665334,77.616925,66.38481,69.83393,2.4511468,32.48787,199.9303683,428.5384658,1227.53,580.3146814,678.8662977,427.1561
559,45.67633875,2197.04137477,77.476601,66.41343,69.83578,2.4585332,32.52631,199.93096758,427.6041157,1228.04,579.36628458,677.4635422,429.0246
560,45.50874716,2304.68998898,77.336891,66.49444,69.82831,2.4630423,32.56501,199.93152596,426.7077822,1230.64,578.48932186,673.0782364,431.60463
561,45.34572181,1017.9431754,77.198004,66.59095,69.81569,2.459561,32.60646,199.91563768,425.8444639,1233.78,577.68154488,667.9285288,434.30583
562,45.18689471,464.2392164,77.060385,66.63908,69.80176,2.4466501,32.65103,199.83570217,425.004159,1234.88,576.93426987,665.7281984,436.14848
563,45.03181121,223.2523532,76.923676,66.61888,69.78182,2.4305012,32.69425,199.45570545,424.1768657,1233.19,576.25624075,667.5163319,436.86443
564,44.88027971,118.5566598,76.787961,66.54107,69.72458,2.4152266,32.73465,197.96511218,423.361583,1229.07,575.74298528,672.6773615,436.61854
565,44.73214711,1399.41406902,76.652961,66.43064,69.7571,2.4081053,32.7671,199.9253002,422.5553106,1224.16,575.0677817,679.2247018,435.95214
566,44.58753566,1954.36052546,76.518358,66.38073,69.77839,2.4128912,32.79172,199.930641,421.7710491,1221.81,574.3690374,682.1522568,436.23879
567,44.44635299,2197.03619516,76.384345,66.40935,69.7832,2.4205035,32.81583,199.93164756,421.0147988,1222.61,573.71089356,680.5536455,437.70315
568,44.30839425,2304.68482638,76.2511,66.4908,69.77866,2.4252642,32.84097,199.93114878,420.2855594,1225.49,573.09488518,675.9762968,439.9189
569,44.17370768,1017.9430721,76.11835,66.58755,69.76905,2.4221503,32.86945,199.91560592,419.57933,1228.9,572.52093142,670.6506688,442.27935
570,44.04171484,464.2408136,75.98677,66.63588,69.75813,2.4097258,32.90186,199.83558134,418.887109,1230.25,571.98164364,668.2981425,443.78531
571,43.91233369,223.2552165,75.85603,66.61578,69.74064,2.394094,32.93335,199.45565608,418.199895,1228.82,571.48875808,669.96171,444.16392
572,43.78524894,118.5610745,75.72628,66.53825,69.68584,2.3792879,32.96278,197.96358174,417.5156874,1224.96,571.13384864,675.022499,443.58579
573,43.66046906,1399.41581149,75.597119,66.42782,69.72098,2.3725018,32.98482,199.9254119,416.8344859,1220.29,570.6029545,681.4820772,442.60124
574,43.53803446,1954.35401661,75.468472,66.37803,69.74469,2.3774262,32.99938,199.9300972,416.1672916,1218.17,570.0279162,684.3222702,442.60467
575,43.41803804,2197.05029281,75.340167,66.40699,69.75189,2.3851306,33.01395,199.93121502,415.5211048,1219.19,569.47683772,682.6316949,443.81998
576,43.3004115,2304.6991156,75.212519,66.48865,69.74961,2.390016,33.03002,199.93105637,414.8949253,1222.27,568.95406887,677.9632955,445.81209
577,43.18497142,1017.9526671,75.085687,66.58568,69.74243,2.3871444,33.04994,199.91555445,414.2877526,1225.88,568.45829235,672.5534105,447.9642
578,43.07149797,464.246198,74.959524,66.63413,69.73368,2.3750837,33.07414,199.83595163,413.6875852,1227.43,567.98472243,670.1320299,449.26316
579,42.95975101,223.2599069,74.834444,66.61433,69.71836,2.359835,33.09808,199.4550309,413.0874221,1226.19,567.5466644,671.7439835,449.43561
580,42.84958055,118.5665808,74.710105,66.53669,69.66537,2.3454012,33.12006,197.96261579,412.4862628,1222.51,567.23510229,676.7642297,448.65236
581,42.74084402,76.4787595,74.586585,66.42003,69.49448,2.3335425,33.13939,194.18009684,411.8811071,1216.87,567.32966174,684.1906376,447.15661
582,42.63370696,61.35602703,74.463776,66.27974,69.1454,2.32464173,33.15465,188.83324434,411.2759549,1209.73,568.15785397,693.0557641,445.13485
583,42.52811946,55.39400069,74.341648,66.12619,68.66925,2.31840449,33.16383,183.48375775,410.6728066,1201.66,569.74328214,702.5831071,442.71634
584,42.42399232,52.57971775,74.2199733,65.96736,68.14276,2.31423075,33.16572,178.57732791,410.0766622,1193.22,571.92047696,712.2182725,440.01054
585,42.32142742,51.13444488,74.0989759,65.80954,67.61011,2.31152278,33.16024,174.09537107,409.488522,1184.79,574.52184664,721.59953921,437.11296
586,42.22033214,50.40518703,73.9784824,65.65662,67.08942,2.30980943,33.14754,169.96712357,408.9113859,1176.64,577.42705043,730.50235077,434.09951
587,42.12066386,50.08693766,73.8584615,65.51154,66.58667,2.30871976,33.12818,166.13315214,408.3462539,1168.91,580.54809608,738.79732042,431.02738
588,42.02252418,50.01397841,73.7390922,65.37563,66.1029,2.30802061,33.10255,162.54772778,407.7941261,1161.68,583.82422776,746.42275413,427.93514
589,41.9257556,50.0881216,73.6201758,65.24947,65.63749,2.3075369,33.07132,159.17842529,407.2550023,1154.99,587.21146992,753.35867937,424.84893
590,41.83033947,50.24905039,73.501629,65.13335,65.18893,2.30715289,33.03483,155.99691892,406.7298825,1148.84,590.67645468,759.61251243,421.78696
591,41.73623626,50.45836544,73.3835026,65.02707,64.75597,2.30679384,32.9934,152.98260926,406.2187665,1143.22,594.19667055,765.21083235,418.75985
592,41.64341251,50.691390927,73.2659717,64.93032,64.33699,2.306421227,32.94748,150.11720002,405.7216542,1138.11,597.755179347,770.1898702,415.77223
593,41.55192969,50.932452291,73.1488992,64.84246,63.93072,2.305997191,32.89735,147.38563883,405.2385455,1133.48,601.337634491,774.59041423,412.8273
594,41.4615311,51.171544269,73.032192,64.7631,63.53594,2.305503569,32.84327,144.77497759,404.7694402,1129.29,604.937100469,778.45700689,409.92403
595,41.37240256,51.402529657,72.9157792,64.69154,63.15189,2.304935857,32.78562,142.27327883,404.3133383,1125.52,608.544379497,781.83250399,407.06255
596,41.28429937,51.621387818,72.7999449,64.62709,62.77748,2.304290018,32.72463,139.87271657,403.8702396,1122.13,612.154791958,784.76100753,404.2406
597,41.19727418,51.826051419,72.6844089,64.56936,62.41177,2.303554819,32.66039,137.56394657,403.4391439,1119.09,615.764180909,787.28438678,401.45602
598,41.11140444,52.015704618,72.5694222,64.51759,62.05403,2.302751418,32.5932,135.34055581,403.0210512,1116.37,619.370131588,789.43449074,398.70475
599,41.02644483,52.189573108,72.4546511,64.47136,61.7039,2.301865708,32.5233,133.19593144,402.6139613,1113.94,622.971302998,791.25015195,395.98551
600,40.94246968,52.348027498,72.3403636,64.43003,61.36043,2.300916198,32.45076,131.12443113,402.217874,1111.77,626.563547788,792.76538704,393.29515
601,40.85942498,52.491280508,72.2264645,64.39339,61.02317,2.299901808,32.3758,129.12095343,401.8337894,1109.84,630.149720348,794.00744869,390.6316
602,40.77729902,52.619816142,72.1129327,64.36084,60.69166,2.298829642,32.29859,127.18158722,401.4587071,1108.12,633.725457752,795.00300875,387.99162
603,40.6959456,52.734307584,71.9997601,64.33199,60.36561,2.297706384,32.21934,125.30182157,401.0946272,1106.61,637.292055684,795.77957517,385.37416
604,40.61554323,52.835461357,71.8869805,64.30642,60.0444,2.296527457,32.13809,123.47853595,400.7385495,1105.27,640.847066047,796.35724027,382.77699
605,40.53585688,52.923887609,71.7745896,64.28395,59.72789,2.295303009,32.05495,121.70841992,400.392474,1104.08,644.393266409,796.75495989,380.19705
606,40.45696379,53.000369148,71.6624838,64.26428,59.41566,2.294049048,31.97006,119.98857306,400.0544004,1103.05,647.929996998,796.99411029,377.63522
607,40.37883297,53.065441822,71.5507506,64.24702,59.10753,2.292754122,31.8835,118.31639544,399.7253288,1102.14,651.456141612,797.0893093,375.08837
608,40.30133904,53.119874282,71.439418,64.23198,58.80312,2.291424282,31.79546,116.68956672,399.402259,1101.35,654.970284702,797.0557104,372.55648
609,40.22456966,53.164175143,71.3285145,64.21908,58.50235,2.290068243,31.70599,115.1056771,399.0871909,1100.66,658.477283323,796.90587476,370.03863
610,40.14847361,53.198774404,71.2179091,64.2078,58.2047,2.288681504,31.61513,113.56274642,398.7791245,1100.07,661.972704794,796.6534858,367.53349
611,40.07305878,53.224526719,71.1075209,64.19827,57.91049,2.287279419,31.52304,112.05914508,398.4780597,1099.56,665.459118249,796.30708223,365.04026
612,39.99818978,53.241773162,70.997569,64.19019,57.61927,2.285847862,31.42971,110.59318316,398.1829964,1099.13,668.935202712,795.87727798,362.55971
613,39.92403846,53.250970357,70.8881328,64.18338,57.33102,2.284410257,31.33528,109.16296082,397.8929346,1098.77,672.403096857,795.37170973,360.08995
614,39.85029939,53.252681646,70.7788616,64.17783,57.0454,2.282943446,31.23975,107.76716804,397.608874,1098.47,675.862399506,794.80054675,357.63086
615,39.77724368,53.247175506,70.669915,64.17325,56.76267,2.281469406,31.14331,106.404605,397.3298148,1098.22,679.312560196,794.16837655,355.18354
616,39.704666013,53.235129537,70.5614225,64.16976,56.48219,2.279983137,31.04596,105.07376197,397.0557569,1098.01,682.753909277,793.48351898,352.74698
617,39.632638162,53.216624125,70.4531239,64.16705,56.20439,2.278486825,30.94766,103.77354904,396.7867001,1097.86,686.188606205,792.74917411,350.32097
618,39.561045852,53.19204281,70.34518888,64.16504,55.92881,2.27698453,30.8487,102.50285659,396.5216444,1097.73,689.61413144,791.97285236,347.90582
619,39.489980262,53.161868713,70.23762718,64.16392,55.65561,2.275468233,30.74885,101.2603847,396.2615899,1097.65,693.030604853,791.1577418,345.50232
620,39.419427961,53.126391353,70.13048859,64.16322,55.38459,2.273950363,30.64836,100.04563334,396.0045363,1097.59,696.441506593,790.30806488,343.10847
621,39.349256819,53.085895656,70.02361289,64.16321,55.1157,2.272423766,30.5472,98.85729279,395.7514837,1097.55,699.844797026,789.42898991,340.72538
622,39.279577785,53.04057,69.91690991,64.16372,54.84897,2.27089159,30.44542,97.69447313,395.5024321,1097.54,703.23967572,788.5207385,338.35403
623,39.21036865,52.99090641,69.81059948,64.16456,54.58421,2.26935313,30.34318,96.55657465,395.2563813,1097.54,706.62959355,787.5893279,335.99343
624,39.141517372,52.93699386,69.70475146,64.1659,54.32154,2.2678203,30.24031,95.44258733,395.0133314,1097.56,710.01151999,786.63623895,333.64459
625,39.073013841,52.879025539,69.5992557,64.16748,54.0608,2.266277539,30.13697,94.35191134,394.7732823,1097.6,713.386735899,785.66332401,331.3064
626,39.005046818,52.81739233,69.49381208,64.1695,53.80209,2.26474165,30.0333,93.28375687,394.536234,1097.64,716.75626096,784.67370769,328.98116
627,38.937404391,52.752088736,69.38890049,64.17174,53.54523,2.263197846,29.92912,92.2375038,394.3011865,1097.69,720.120435246,783.66672479,326.66658
628,38.870088131,52.6835079,69.28429084,64.17413,53.29014,2.26165546,29.82459,91.21247252,394.0691396,1097.75,723.47738954,782.64830274,324.36476
629,38.803174226,52.611744296,69.17982301,64.17694,53.03704,2.260115186,29.71972,90.20814289,393.8400934,1097.81,726.828163296,781.61652241,322.0749
630,38.736552548,52.53719124,69.07570694,64.17991,52.78563,2.2585798,29.61457,89.22383502,393.6130479,1097.88,730.17401732,780.57554246,319.7978
631,38.670334086,52.459745042,68.97215254,64.18292,52.53612,2.257036202,29.50903,88.25912917,393.3870031,1097.95,733.513930765,779.523501457,317.53337
632,38.604497509,52.379701113,68.86877972,64.18618,52.28832,2.255499493,29.40338,87.31313523,393.1649588,1098.02,736.848985718,778.464281965,315.281
633,38.538939927,52.297254113,68.76559843,64.18949,52.04226,2.253967783,29.2975,86.38575339,392.9439151,1098.09,740.179560264,777.396992059,313.0425
634,38.473752191,52.212500287,68.66281859,64.19302,51.79803,2.252431997,29.19146,85.47637363,392.7238719,1098.15,743.503544279,776.323702208,310.81686
635,38.40883531,52.125536876,68.56036015,64.19663,51.55544,2.250903326,29.08515,84.58440593,392.5068293,1098.21,746.823100039,775.243630777,308.60503
636,38.344165083,52.036657648,68.45811304,64.20036,51.31471,2.249370708,28.97879,83.70955057,392.2907872,1098.27,750.136456621,774.158486837,306.40621
637,38.279853762,51.945861902,68.35611722,64.20415,51.07563,2.247847182,28.87232,82.85122735,392.0777457,1098.33,753.445412922,773.07055378,304.2213
638,38.215890854,51.853244789,68.25464263,64.20801,50.83812,2.246320859,28.76576,82.00927653,391.8647045,1098.38,756.750410298,771.977817971,302.05031
639,38.152172542,51.759004418,68.15332922,64.21186,50.60239,2.244802698,28.65924,81.18291802,391.6536639,1098.42,760.049319457,770.881328791,299.89337
640,38.088682823,51.66333729,68.05226695,64.2158,50.36834,2.24329384,28.55256,80.37209178,391.4446237,1098.45,763.344278755,769.784088625,297.75126
641,38.025538579,51.566140398,67.95155579,64.21985,50.13607,2.241772308,28.44595,79.57640811,391.2355839,1098.48,766.633599191,768.683033937,295.62319
642,37.962609609,51.46771214,67.85110568,64.22382,49.90541,2.24027106,28.33932,78.79528669,391.0295445,1098.5,769.91987064,767.58028702,293.50909
643,37.900005192,51.368050043,67.7510566,64.22784,49.67634,2.238759343,28.23269,78.0286678,390.8235056,1098.51,773.200753483,766.47593665,291.40995
644,37.837626019,51.267352439,67.65115851,64.23191,49.44897,2.237267929,28.12618,77.27598133,390.619467,1098.51,776.475877408,765.370823221,289.32488
645,37.77556208,51.165615727,67.55174137,64.23604,49.22332,2.235763057,28.01971,76.53704747,390.4164288,1098.51,779.7485919,764.264063207,287.25578
646,37.713711595,51.062939142,67.45241516,64.24013,48.99929,2.234270782,27.91339,75.8114961,390.214391,1098.49,783.013848639,763.157780193,285.20075
647,37.652163112,50.959419398,67.35345984,64.24423,48.77686,2.232776958,27.80714,75.09908741,390.0133535,1098.46,786.275735913,762.049641765,283.16172
648,37.590729863,50.855056158,67.25480539,64.2483,48.55619,2.231295868,27.70096,74.39942108,389.8133163,1098.43,789.533365599,760.940199709,281.13667
649,37.529687817,50.750047534,67.15634178,64.25238,48.33703,2.229813354,27.59498,73.71236719,389.6142795,1098.38,792.785655575,759.832941309,279.12771
650,37.468749764,50.644391383,67.05817899,64.25658,48.11961,2.228339993,27.48921,73.03755594,389.416243,1098.32,796.033916142,758.724196961,277.13384
651,37.408114013,50.538186017,66.96038698,64.2606,47.90384,2.226858137,27.38368,72.37481741,389.2192069,1098.26,799.275139377,757.61576644,275.15508
652,37.347769145,50.431631403,66.86281573,64.26475,47.68971,2.225396573,27.27827,71.72373158,389.023171,1098.18,802.514173561,756.508960242,273.19231
653,37.28760738,50.324523694,66.76542523,64.26884,47.47714,2.223925564,27.17311,71.08410845,388.8281354,1098.09,805.74639939,755.400467154,271.24465
654,37.227646567,50.217162622,66.66854546,64.27287,47.26622,2.222464962,27.0681,70.4557976,388.6331001,1097.98,808.974545439,754.294407863,269.31299
655,37.167866747,50.109447045,66.57174638,64.27696,47.05705,2.221004965,26.96349,69.83853902,388.4400651,1097.87,812.197032999,753.187911156,267.39653
656,37.108367868,50.001476225,66.47525799,64.28101,46.84937,2.219555635,26.85905,69.23211308,388.2470304,1097.75,815.413502238,752.082846637,265.49608
657,37.049060972,49.893248213,66.37908027,64.28503,46.64344,2.218106943,26.75491,68.63615,388.0549959,1097.61,818.62631248,750.979245283,263.61076
658,36.990023917,49.784962442,66.28329318,64.28892,46.43909,2.216659962,26.65108,68.05072994,387.86396169,1097.47,821.833454883,749.875186679,261.74253
659,36.931166754,49.676516808,66.18748673,64.293,46.23633,2.215211778,26.54756,67.47538239,387.67392774,1097.31,825.033987134,748.773509634,259.88941
660,36.872489493,49.568111954,66.09220089,64.29686,46.03534,2.213776364,26.44439,66.90994725,387.48389403,1097.14,828.229882029,747.673394925,258.05142
661,36.814083112,49.459645449,65.99710565,64.3009,45.83595,2.212339799,26.34155,66.35430441,387.29486056,1096.96,831.418216359,746.57385135,256.23052
662,36.755856494,49.351417055,65.90221099,64.30475,45.63806,2.210904065,26.23907,65.80830434,387.10682732,1096.77,834.601982692,745.475678603,254.42475
663,36.697798636,49.243125523,65.80760689,64.30869,45.44195,2.209480133,26.13694,65.27169704,386.91879432,1096.56,837.78040003,744.379078473,252.63508
664,36.63990064,49.134969725,65.71339335,64.31254,45.24734,2.208057175,26.03518,64.7442625,386.73176154,1096.35,840.952299559,743.282958846,250.86151
665,36.582282394,49.027049151,65.61939036,64.31639,45.05454,2.206634101,25.9339,64.22574031,386.54572899,1096.12,844.11682866,742.190420331,249.10317
666,36.524821959,48.919262815,65.52556788,64.32016,44.86315,2.205210965,25.83293,63.71619045,386.35969664,1095.89,847.27598841,741.098372005,247.36183
667,36.467631164,48.811610433,65.43203593,64.32405,44.67358,2.203799663,25.73244,63.21539282,386.17466451,1095.64,850.428829707,740.007804466,245.63571
668,36.4104992,48.704390542,65.33878447,64.32776,44.48563,2.202388382,25.63235,62.7229882,385.99063259,1095.38,853.573431323,738.919837519,243.92568
669,36.353634917,48.597503302,65.24573351,64.33158,44.29909,2.200978992,25.5327,62.23906658,385.80660086,1095.11,856.710675329,737.834361143,242.23176
670,36.296929243,48.490847367,65.15297302,64.33513,44.11435,2.199569477,25.43355,61.76328834,385.62256933,1094.83,859.842730104,736.749465033,240.55304
671,36.240483369,48.384521433,65.06048301,64.33892,43.93107,2.198170043,25.33484,61.29560189,385.439538,1094.54,862.966705032,735.667068091,238.89043
672,36.184194086,48.278726427,64.96819345,64.34252,43.74962,2.196761457,25.23659,60.83587761,385.25750686,1094.24,866.082459583,734.586272014,237.24393
673,36.128063482,48.173260047,64.87625435,64.34615,43.5697,2.195363707,25.13883,60.3838752,385.0754759,1093.92,869.191845257,733.50896469,235.61358
674,36.072089537,48.06822325,64.78450568,64.34983,43.39132,2.19397589,25.04157,59.93937584,384.89344512,1093.6,872.292411425,732.433247015,233.99836
