,cAMP_on,free_Ca2+,all_Ca2+,PKAa?,CDK5!_,CK1u~?,PP2Ap~?,PP2Aca_!,PP2C!_,PP2Ba~?,PDEp~?,DARPP_unphosph~?,D34*~?,D75*~?,D137*~?,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
813,40.0,6.0,322.0,16.0,67.0,9.0,0.0,0.0,66.0,31.0,247.0,0.0,2958.0,1038.0,3000.0,16.154204604,9.72172221533,37.8516130653,29.154017466,64.436979121,16.3719473894,2.1115999004,0.42594190139,59.719563,54.519554149,376.83794568,0.0280155,2957.0263043,1007.52983485,2998.95047424
814,40.0,11.0,325.0,16.0,69.0,11.0,0.0,0.0,64.0,23.0,236.0,0.0,2958.0,1038.0,3000.0,16.12916052,9.71654988533,37.8372302553,29.116162739,64.436742406,16.3520405517,2.10890651235,0.42572397825,59.719793,54.4330828524,376.48592664,0.0276931,2957.09868264,1007.60160395,2998.95896534
815,40.0,13.0,325.0,16.0,76.0,13.0,1.0,0.0,59.0,21.0,230.0,0.0,2958.0,1013.0,3000.0,16.104362874,9.71142868749,37.8230986475,29.078435215,64.43642191,16.3323338123,2.10622542867,0.42550717555,59.720138,54.3475419071,376.13490775,0.0273749,2957.16176664,1007.67379517,2998.95871204
816,40.0,4.0,318.0,16.0,62.0,15.0,1.0,0.0,62.0,25.0,226.0,0.0,2957.0,1001.0,3000.0,16.079600638,9.7063816419,37.8090412619,29.040844893,64.436115634,16.3128271699,2.10355767938,0.42529448329,59.720397,54.2631413111,375.78488899,0.0270609,2957.22545941,1007.74611229,2998.95981234
817,40.0,7.0,321.0,16.0,67.0,13.0,0.0,0.0,57.0,29.0,231.0,0.0,2957.0,1019.0,3000.0,16.05497481,9.70137672854,37.7950260785,29.003501771,64.43582357,16.2936206234,2.10089225446,0.42508390144,59.720769,54.1795711643,375.43587036,0.0267509,2957.28765784,1007.8167504,2998.96026436
818,40.0,12.0,316.0,16.0,66.0,12.0,1.0,0.0,59.0,27.0,235.0,0.0,2958.0,1008.0,3000.0,16.03048439,9.69643394743,37.7812730974,28.966174845,64.43554672,16.2745141706,2.09823915386,0.424875420028,59.720954,54.0969413649,375.08885187,0.0264449,2957.3513619,1007.88860848,2998.96276597
819,40.0,9.0,311.0,16.0,67.0,11.0,1.0,0.0,60.0,27.0,234.0,0.0,2957.0,1019.0,3000.0,16.006038379,9.69155329836,37.7675823084,28.929094104,64.435284078,16.2557078083,2.09559934737,0.424669049032,59.721254,54.0152418128,374.74183352,0.0261429,2957.40357347,1007.95859119,2998.95442208
820,40.0,6.0,312.0,16.0,60.0,13.0,1.0,0.0,55.0,23.0,233.0,0.0,2957.0,1012.0,3000.0,15.981828777,9.68672579149,37.7540447315,28.892149556,64.43503664,16.2371015385,2.09297188511,0.424465778431,59.721568,53.934572707,374.3958153,0.0258448,2957.46649156,1008.02889676,2998.95763089
821,40.0,13.0,313.0,16.0,74.0,14.0,2.0,0.0,60.0,26.0,230.0,0.0,2957.0,1025.0,3000.0,15.957554553,9.68195041666,37.7406593567,28.855233199,64.434703405,16.2186953589,2.09034772687,0.424264618244,59.721794,53.8547439474,374.0507972,0.0255506,2957.52971624,1008.09942314,2998.9617903
822,40.0,8.0,312.0,16.0,59.0,12.0,0.0,0.0,59.0,26.0,228.0,0.0,2957.0,1022.0,3000.0,15.933525747,9.67722816402,37.727427174,28.818561031,64.43438437,16.2004892654,2.08772587281,0.42406656844,59.722035,53.7758455321,373.70677924,0.0252601,2957.59254728,1008.16917222,2998.9661013
823,40.0,15.0,315.0,16.0,64.0,8.0,2.0,0.0,61.0,21.0,230.0,0.0,2956.0,1006.0,3000.0,15.90952233,9.6725670434,37.7142561734,28.782015029,64.434079532,16.1823832588,2.08512631268,0.423869609035,59.722387,53.6979874621,373.36376141,0.0249733,2957.6450837,1008.23813988,2998.96085888
824,40.0,7.0,312.0,16.0,69.0,4.0,2.0,1.0,65.0,23.0,228.0,0.0,2956.0,996.0,3000.0,15.88566329,9.66794905477,37.7012283848,28.745596224,64.433788889,16.164577337,2.08252907646,0.423675760009,59.722655,53.6208597344,373.0227437,0.0246902,2957.70802655,1008.3073321,2998.96667205
825,40.0,13.0,314.0,16.0,66.0,6.0,4.0,1.0,66.0,23.0,230.0,0.0,2956.0,999.0,3000.0,15.861941629,9.66339418813,37.6883637681,28.70933258,64.433512436,16.1469714978,2.0799451341,0.42348500136,59.722834,53.5446622509,372.68172612,0.0244108,2957.76027655,1008.37554479,2998.96233271
826,39.0,12.0,315.0,16.0,71.0,4.0,1.0,1.0,59.0,24.0,228.0,0.0,2957.0,976.0,3000.0,15.838253355,9.65888046348,37.6755403635,28.673184119,64.433149173,16.1295657414,2.07736349558,0.423295353086,59.723127,53.4693952087,372.34170866,0.0241349,2957.81213207,1008.44317912,2998.95844306
827,39.0,7.0,313.0,16.0,69.0,8.0,1.0,0.0,55.0,26.0,236.0,0.0,2957.0,968.0,3000.0,15.81470046,9.65441885091,37.6629691309,28.637180827,64.432800095,16.1123600655,2.07479415095,0.423107795175,59.723332,53.3948584078,372.00269133,0.0238624,2957.87549259,1008.51203177,2998.96669987
828,38.0,6.0,310.0,16.0,68.0,9.0,0.0,0.0,59.0,22.0,238.0,0.0,2957.0,960.0,3000.0,15.791283942,9.65002035022,37.6504610802,28.601303712,64.432465201,16.0952544686,2.07223707998,0.422923347627,59.723651,53.3212519481,371.66467412,0.0235935,2957.9273594,1008.57900681,2998.96390826
829,38.0,7.0,315.0,16.0,57.0,8.0,0.0,0.0,61.0,26.0,236.0,0.0,2957.0,963.0,3000.0,15.767901783,9.64566399138,37.6379952214,28.565651753,64.432143488,16.0784489493,2.06968332265,0.422740980428,59.723882,53.2484858287,371.32865703,0.0233279,2957.9796334,1008.64620325,2998.96226523
830,38.0,10.0,318.0,16.0,58.0,16.0,1.0,0.0,62.0,25.0,243.0,0.0,2957.0,988.0,3000.0,15.74465401,9.64135873452,37.6257805345,28.530053969,64.431835953,16.061743507,2.06714183902,0.422559723587,59.724127,53.1765400484,370.99264006,0.0230657,2958.04151256,1008.71261797,2998.97086977
831,38.0,5.0,317.0,16.0,72.0,13.0,2.0,0.0,66.0,24.0,242.0,0.0,2957.0,983.0,3000.0,15.721542576,9.63709560941,37.6136080294,28.494571337,64.431540594,16.0452381393,2.06461264885,0.422380547084,59.724384,53.1055345065,370.65762321,0.0228068,2958.09389668,1008.77935295,2998.97071978
832,38.0,10.0,315.0,16.0,65.0,12.0,1.0,1.0,63.0,26.0,233.0,0.0,2958.0,983.0,3000.0,15.698465529,9.63288559626,37.6015886963,28.459224866,64.431159409,16.0290328469,2.06208572232,0.422204470926,59.724552,53.0351493038,370.32360648,0.0225512,2958.14638693,1008.84610816,2998.97121835
833,38.0,11.0,312.0,15.0,66.0,9.0,4.0,1.0,64.0,20.0,236.0,0.0,2958.0,1001.0,3000.0,15.67552282,9.62872771494,37.5896215549,28.424011555,64.430891394,16.0128276273,2.05957210929,0.422030485091,59.724834,52.9657044393,369.99058987,0.0222987,2958.19878423,1008.91218554,2998.9722655
834,38.0,5.0,313.0,16.0,57.0,6.0,4.0,0.0,61.0,19.0,240.0,0.0,2958.0,995.0,3000.0,15.652705468,9.62461193537,37.5777965754,28.389023401,64.430537549,15.9969224793,2.05707073965,0.421858599589,59.725028,52.896979811,369.65857337,0.0220494,2958.25028632,1008.97738111,2998.9729601
835,38.0,8.0,322.0,16.0,77.0,7.0,0.0,0.0,61.0,22.0,242.0,0.0,2959.0,1001.0,3000.0,15.629932464,9.62054827764,37.5661237776,28.354089403,64.43019587,15.9811174021,2.05457166345,0.421688804418,59.725334,52.82908552,369.32755698,0.0218033,2958.30249453,1009.0429967,2998.97509927
836,38.0,13.0,316.0,15.0,68.0,12.0,1.0,1.0,57.0,31.0,244.0,0.0,2958.0,992.0,3000.0,15.607284817,9.61652672175,37.5545931317,28.319269551,64.429867354,15.9656123936,2.05208484066,0.421521089567,59.725553,52.7619214642,368.99654071,0.0215602,2958.34400754,1009.10763127,2998.96698488
837,38.0,8.0,323.0,16.0,60.0,8.0,1.0,1.0,60.0,24.0,247.0,0.0,2958.0,995.0,3000.0,15.584672497,9.61254629747,37.5431036775,28.28458385,64.429451001,15.9501074534,2.04960031106,0.421354475023,59.725783,52.6955877436,368.66752455,0.0213201,2958.39592542,1009.17238403,2998.97001307
838,38.0,4.0,324.0,16.0,60.0,10.0,2.0,2.0,61.0,23.0,246.0,0.0,2958.0,999.0,3000.0,15.562293544,9.60861796501,37.531766375,28.250022302,64.429148808,15.9349025822,2.04712803483,0.421189940786,59.726027,52.6299843593,368.33950851,0.021083,2958.44734928,1009.23655674,2998.97319079
839,37.0,14.0,325.0,16.0,58.0,7.0,0.0,1.0,53.0,30.0,239.0,0.0,2958.0,998.0,3000.0,15.539850919,9.60473275418,37.5205722442,28.215594895,64.428757773,15.9197977759,2.04466903172,0.421028496864,59.72618,52.5651011081,368.01149257,0.0208488,2958.49907969,1009.30074922,2998.97711087
840,37.0,8.0,327.0,16.0,63.0,8.0,0.0,3.0,61.0,28.0,239.0,0.0,2958.0,1021.0,3000.0,15.51764262,9.60089864515,37.5094292652,28.181300625,64.428380892,15.9048930345,2.04221127193,0.420868133235,59.726447,52.5010482912,367.68547674,0.0206175,2958.54041415,1009.36425872,2998.97127659
841,36.0,5.0,324.0,16.0,65.0,9.0,2.0,1.0,60.0,31.0,248.0,0.0,2958.0,1012.0,3000.0,15.495458649,9.59709666774,37.4984184777,28.147140505,64.428016164,15.890188358,2.0397668052,0.420709869909,59.726625,52.4376256074,367.36046102,0.0203891,2958.59195405,1009.42788697,2998.97638569
842,36.0,15.0,325.0,16.0,62.0,8.0,1.0,0.0,56.0,21.0,249.0,0.0,2958.0,1027.0,3000.0,15.473308035,9.59334676193,37.4875598119,28.113104519,64.427663588,15.8755837439,2.03732456152,0.420553676875,59.726816,52.3749332569,367.03544541,0.0201635,2958.63299987,1009.49073721,2998.97144229
843,36.0,14.0,322.0,16.0,66.0,14.0,1.0,0.0,53.0,27.0,254.0,0.0,2958.0,1030.0,3000.0,15.451383727,9.58963798781,37.4767423378,28.079200678,64.427323162,15.8611791915,2.03489459099,0.42039858412,59.727017,52.3129612376,366.71142991,0.0199407,2958.6845503,1009.55380116,2998.97763746
844,36.0,6.0,324.0,16.0,59.0,8.0,3.0,0.0,59.0,21.0,253.0,0.0,2959.0,1043.0,3000.0,15.429492747,9.58596230528,37.4660579953,28.045420961,64.426995882,15.8469747004,2.03247685344,0.420246561653,59.727231,52.2518193515,366.38841451,0.0197206,2958.72550633,1009.61598578,2998.97377995
845,36.0,7.0,325.0,16.0,60.0,7.0,0.0,0.0,65.0,22.0,245.0,0.0,2959.0,1030.0,3000.0,15.407637083,9.58233773435,37.4555248243,28.011784385,64.426580748,15.8328702701,2.03006139888,0.420095619464,59.727455,52.1911977955,366.06739921,0.0195031,2958.77666697,1009.67838821,2998.980764
846,36.0,13.0,327.0,16.0,60.0,12.0,1.0,0.0,60.0,21.0,246.0,0.0,2959.0,1035.0,3000.0,15.385905746,9.57875426501,37.445032805,27.97826994,64.426276756,15.8188658979,2.02765816726,0.419945767561,59.727692,52.1314065708,365.74638402,0.0192884,2958.81743229,1009.74000738,2998.97788957
847,36.0,10.0,332.0,15.0,61.0,10.0,0.0,0.0,63.0,31.0,249.0,0.0,2960.0,1041.0,3000.0,15.364307716,9.57520389715,37.4346739371,27.944779626,64.425885907,15.8051615853,2.02525718848,0.419798995922,59.727938,52.0722454772,365.42536893,0.0190762,2958.85850297,1009.80174401,2998.97585748
848,36.0,8.0,330.0,15.0,61.0,11.0,3.0,0.0,56.0,28.0,253.0,0.0,2959.0,1048.0,3000.0,15.342745002,9.57170463096,37.424466221,27.911521439,64.425506196,15.7914573291,2.02286845269,0.419653304547,59.728098,52.0137047129,365.10635394,0.0188667,2958.89887932,1009.86280039,2998.97376992
849,36.0,7.0,329.0,15.0,67.0,10.0,4.0,0.0,57.0,23.0,254.0,0.0,2960.0,1046.0,3000.0,15.321307615,9.56823746624,37.4142906562,27.87829638,64.425138624,15.7780531295,2.0204819597,0.419509693435,59.728368,51.9558840777,364.78833906,0.0186596,2958.94976002,1009.92397322,2998.9826227
850,36.0,10.0,328.0,16.0,61.0,9.0,2.0,0.0,61.0,26.0,248.0,0.0,2960.0,1054.0,3000.0,15.299992515,9.564812403,37.404257243,27.845304447,64.424783187,15.7646489849,2.01810871945,0.419368152594,59.728448,51.8986937727,364.47032427,0.0184551,2958.99084627,1009.98536469,2998.982418
851,36.0,11.0,327.0,16.0,70.0,7.0,0.0,0.0,56.0,26.0,251.0,0.0,2960.0,1056.0,3000.0,15.278712731,9.56142743123,37.3943639712,27.812334638,64.424338884,15.7515448961,2.01574670193,0.419226702002,59.728741,51.8422237959,364.15430958,0.0182531,2959.03133604,1010.04587075,2998.98205282
852,35.0,11.0,326.0,16.0,64.0,9.0,0.0,1.0,64.0,17.0,253.0,0.0,2960.0,1067.0,3000.0,15.257467233,9.55807555101,37.384503841,27.779486953,64.424006714,15.7384408606,2.01338691725,0.41908832166,59.728843,51.7863839462,363.83829499,0.0180535,2959.07133113,1010.10559419,2998.98172797
853,35.0,8.0,328.0,16.0,67.0,7.0,0.0,0.0,57.0,29.0,258.0,0.0,2960.0,1049.0,3000.0,15.236346052,9.55476578226,37.3747858623,27.746770381,64.423585674,15.7255368778,2.01103936524,0.418952021575,59.729057,51.7311643258,363.5232805,0.0178563,2959.11153155,1010.16543606,2998.98214454
854,35.0,9.0,329.0,16.0,70.0,9.0,0.0,0.0,56.0,25.0,259.0,0.0,2960.0,1049.0,3000.0,15.215349157,9.55149610485,37.3651080248,27.71418793,64.423176763,15.7128329473,2.00869505581,0.418815791727,59.729281,51.6765750314,363.2092661,0.0176614,2959.15223637,1010.22559347,2998.98360163
855,35.0,11.0,331.0,16.0,69.0,6.0,0.0,0.0,55.0,23.0,253.0,0.0,2960.0,1065.0,3000.0,15.194485568,9.548259529,37.355563339,27.681726599,64.422778979,15.7002290688,2.00636197912,0.418682642125,59.729417,51.6224958653,362.8962518,0.017469,2959.19204648,1010.28476915,2998.98470004
856,35.0,10.0,328.0,16.0,69.0,12.0,2.0,0.0,68.0,23.0,246.0,0.0,2961.0,1069.0,3000.0,15.173647256,9.5450640245,37.3461597645,27.649387379,64.42239232,15.6877252406,2.00404110497,0.418550552767,59.729662,51.5691470254,362.58423759,0.0172788,2959.22245987,1010.34415926,2998.97703495
857,35.0,12.0,328.0,16.0,56.0,12.0,1.0,0.0,59.0,29.0,249.0,0.0,2961.0,1069.0,3000.0,15.15284124,9.54189963133,37.3367873613,27.617189285,64.422016785,15.6754214623,2.00172247331,0.418419563632,59.729819,51.5164283106,362.27322348,0.0170909,2959.26207855,1010.40276664,2998.9790102
858,35.0,7.0,326.0,15.0,67.0,15.0,1.0,1.0,61.0,28.0,252.0,0.0,2961.0,1074.0,3000.0,15.132161514,9.53877732962,37.3275570796,27.58501429,64.421652373,15.6632177325,1.99940606426,0.41829062474,59.729986,51.4642198229,361.96220946,0.0169052,2959.3021014,1010.46159032,2998.98202484
859,35.0,10.0,320.0,16.0,64.0,10.0,0.0,0.0,60.0,26.0,247.0,0.0,2961.0,1070.0,3000.0,15.11160408,9.53568710923,37.3183589292,27.55296041,64.421199081,15.651214052,1.99710186766,0.418163766069,59.730163,51.4127416604,361.65219553,0.0167217,2959.34142959,1010.51953037,2998.984779
860,35.0,12.0,322.0,16.0,62.0,10.0,1.0,0.0,62.0,21.0,250.0,0.0,2961.0,1092.0,3000.0,15.091071913,9.53262698018,37.3092909202,27.521137647,64.420856908,15.6393104183,1.99480989352,0.418036977629,59.730351,51.3616836221,361.34318169,0.0165405,2959.37116185,1010.57768557,2998.97837046
861,35.0,7.0,313.0,16.0,58.0,6.0,1.0,0.0,55.0,25.0,249.0,0.0,2961.0,1086.0,3000.0,15.070673041,9.52960894257,37.3003650426,27.489335986,64.420425854,15.6275068317,1.9925201419,0.417912259418,59.730549,51.3112458089,361.03516795,0.0163613,2959.41099834,1010.63595701,2998.98270034
862,35.0,9.0,309.0,16.0,61.0,4.0,1.0,0.0,66.0,29.0,251.0,0.0,2962.0,1072.0,3000.0,15.050297436,9.52662299618,37.2914712962,27.45766643,64.420004915,15.6159032911,1.9902425926,0.417789611415,59.730657,51.2615382209,360.72815429,0.0161843,2959.45033993,1010.69334564,2998.98696862
863,35.0,8.0,308.0,16.0,66.0,6.0,0.0,0.0,66.0,23.0,252.0,0.0,2962.0,1078.0,3000.0,15.030057116,9.52366915111,37.2827097011,27.426016986,64.419595089,15.6043997971,1.9879662757,0.417669043633,59.730875,51.2122408561,360.42214072,0.0160094,2959.47898467,1010.75004647,2998.98127131
864,35.0,14.0,308.0,16.0,60.0,10.0,0.0,0.0,66.0,23.0,247.0,0.0,2963.0,1076.0,3000.0,15.009829062,9.52075636737,37.2739892074,27.394600643,64.419196378,15.5929963472,1.98570314116,0.417549536064,59.731103,51.1635637153,360.11612724,0.0158366,2959.5190355,1010.80786643,2998.98721638
865,35.0,10.0,311.0,15.0,64.0,11.0,0.0,1.0,60.0,25.0,249.0,0.0,2962.0,1078.0,3000.0,14.989736283,9.51786367484,37.2653888448,27.3632034,64.418807778,15.5816929411,1.98344123889,0.417430088706,59.731141,51.1153167978,359.81211385,0.0156658,2959.54808841,1010.86479852,2998.98279386
866,35.0,6.0,307.0,16.0,59.0,10.0,2.0,1.0,66.0,27.0,245.0,0.0,2962.0,1077.0,3000.0,14.96966678,9.51501307363,37.2569306236,27.332038268,64.418429288,15.5705895794,1.98119253894,0.417312721555,59.731389,51.0677900023,359.50810055,0.015497,2959.5867473,1010.92094862,2998.98841065
867,35.0,11.0,309.0,16.0,59.0,11.0,4.0,0.0,56.0,24.0,250.0,0.0,2962.0,1062.0,3000.0,14.949721531,9.51219455363,37.2485045236,27.300893234,64.418061908,15.5595862595,1.97894503121,0.41719742461,59.731548,51.0206734311,359.20508733,0.0153302,2959.61561022,1010.97721379,2998.98476481
868,35.0,9.0,309.0,16.0,63.0,10.0,3.0,0.0,55.0,26.0,247.0,0.0,2963.0,1059.0,3000.0,14.929909547,9.50940813484,37.2401105548,27.269879288,64.417604635,15.5486829826,1.9767097557,0.417084177865,59.731716,50.9741870809,358.90207419,0.0151653,2959.65477718,1011.03359205,2998.99185339
869,35.0,11.0,309.0,16.0,73.0,11.0,4.0,0.0,60.0,25.0,251.0,0.0,2962.0,1059.0,3000.0,14.910110828,9.50665177736,37.2319466974,27.238996449,64.417157467,15.5378797468,1.97448665247,0.416971011322,59.731793,50.9282209529,358.60106114,0.0150024,2959.68314811,1011.08918632,2998.98867835
870,35.0,7.0,301.0,16.0,63.0,9.0,0.0,0.0,57.0,27.0,246.0,0.0,2962.0,1061.0,3000.0,14.890446373,9.50392651108,37.2237139711,27.208123706,64.416821404,15.5272765521,1.97226476141,0.416858904974,59.73208,50.882774947,358.30004817,0.0148414,2959.71212194,1011.14509451,2998.9866386
871,35.0,13.0,298.0,16.0,61.0,7.0,0.0,1.0,54.0,22.0,254.0,0.0,2962.0,1055.0,3000.0,14.870806172,9.5012333159,37.2157133559,27.177381059,64.416394446,15.516773398,1.97004606241,0.416748858819,59.732176,50.8377391623,358.00003529,0.0146822,2959.74010171,1011.20001768,2998.98403323
872,35.0,9.0,299.0,16.0,63.0,3.0,1.0,0.0,58.0,23.0,252.0,0.0,2962.0,1060.0,3000.0,14.851188226,9.49857221202,37.207644872,27.146868505,64.415977588,15.5063702832,1.96783856565,0.416640882857,59.732383,50.7933335987,357.70102249,0.0145249,2959.77848443,1011.25515483,2998.99236327
873,35.0,6.0,290.0,15.0,59.0,7.0,3.0,0.0,59.0,21.0,254.0,0.0,2962.0,1048.0,3000.0,14.831694533,9.49594119924,37.1998065192,27.116378046,64.415570831,15.4960672082,1.96563326091,0.416532977084,59.732498,50.7494381562,357.40300977,0.0143695,2959.80707097,1011.31030683,2998.99122858
874,35.0,3.0,293.0,16.0,64.0,8.0,2.0,0.0,64.0,25.0,260.0,0.0,2962.0,1023.0,3000.0,14.812325093,9.49333223765,37.1919902576,27.08591568,64.415074175,15.4858641719,1.96344014827,0.416427121496,59.732523,50.7059629339,357.10499713,0.0142158,2959.8347624,1011.36467275,2998.98972827
875,35.0,4.0,296.0,16.0,69.0,7.0,1.0,0.0,55.0,28.0,248.0,0.0,2963.0,1028.0,3000.0,14.792978798,9.49076437715,37.1842151271,27.055664397,64.414687616,15.4758611731,1.96125923762,0.416322326092,59.732756,50.6630178317,356.80898457,0.0140639,2959.86305762,1011.41925348,2998.98936226
876,35.0,6.0,296.0,16.0,66.0,9.0,0.0,0.0,65.0,21.0,252.0,0.0,2963.0,1022.0,3000.0,14.773755566,9.48821757783,37.1765611078,27.025452215,64.414310154,15.4658582121,1.95907949906,0.416218600869,59.732899,50.6205830496,356.51297209,0.0139138,2959.89045579,1011.47294718,2998.98852871
877,35.0,9.0,301.0,16.0,64.0,5.0,0.0,0.0,59.0,24.0,259.0,0.0,2963.0,1024.0,3000.0,14.754555576,9.4857018696,37.1689382096,26.995351113,64.413842789,15.4560552879,1.95690295246,0.416115935826,59.733052,50.5785582866,356.21795969,0.0137654,2959.91815961,1011.52685655,2998.98843234
878,35.0,8.0,300.0,16.0,74.0,7.0,0.0,0.0,63.0,24.0,267.0,0.0,2964.0,1026.0,3000.0,14.73549062,9.48321723256,37.1614464226,26.965379101,64.413385518,15.4463524011,1.9547375979,0.416014330959,59.733114,50.5370638437,355.92294737,0.0136187,2959.94606535,1011.58087889,2998.98906747
879,35.0,9.0,301.0,16.0,73.0,8.0,1.0,0.0,56.0,19.0,263.0,0.0,2964.0,1014.0,3000.0,14.716437716,9.48076466649,37.1540867465,26.935537179,64.413037339,15.4367495494,1.95257442518,0.415914786266,59.733384,50.496079519,355.62993513,0.0134738,2959.9744758,1011.63501393,2998.99053586
880,35.0,10.0,298.0,16.0,65.0,13.0,1.0,0.0,65.0,22.0,261.0,0.0,2964.0,1019.0,3000.0,14.697508845,9.47833319161,37.1467482016,26.905815345,64.412598254,15.4271467325,1.95042243448,0.415816311745,59.733463,50.4554253144,355.33692296,0.0133304,2960.00088994,1011.6872647,2998.99053753
881,33.0,11.0,302.0,16.0,63.0,11.0,0.0,1.0,61.0,21.0,254.0,0.0,2964.0,1032.0,3000.0,14.678603116,9.4759327778,37.1394407478,26.87610159,64.41216926,15.4177439518,1.94828363568,0.415718877394,59.733652,50.4153813279,355.04491087,0.0131888,2960.02870885,1011.74082824,2998.99237257
882,32.0,7.0,299.0,16.0,68.0,10.0,2.0,0.0,62.0,22.0,253.0,0.0,2964.0,1033.0,3000.0,14.659720419,9.47355343496,37.132254405,26.846527921,64.411749355,15.4085412049,1.94613599869,0.41562251321,59.733749,50.3757474595,354.75289885,0.0130487,2960.05573039,1011.79340444,2998.99393888
883,32.0,8.0,296.0,16.0,62.0,14.0,1.0,0.0,60.0,24.0,258.0,0.0,2964.0,1033.0,3000.0,14.640961666,9.47120517329,37.1251991733,26.817074328,64.41133854,15.3993384922,1.94401054366,0.415527199191,59.733954,50.3365438093,354.46288691,0.0129103,2960.08295568,1011.84609439,2998.99593756
884,32.0,4.0,292.0,16.0,66.0,12.0,2.0,0.0,61.0,23.0,256.0,0.0,2963.0,1025.0,3000.0,14.622327023,9.46888797259,37.1181750426,26.787638823,64.410836812,15.3902358129,1.9418862704,0.415432945336,59.73407,50.2977502771,354.17287504,0.0127734,2960.10038359,1011.89899597,2998.98876751
885,32.0,14.0,293.0,16.0,68.0,11.0,3.0,1.0,63.0,20.0,254.0,0.0,2962.0,1024.0,3000.0,14.603714332,9.46659285286,37.1111730329,26.758333402,64.410444172,15.3812331664,1.9397641589,0.415340761641,59.734092,50.2594669621,353.88386325,0.0126381,2960.12711619,1011.95111226,2998.99132883
886,32.0,9.0,290.0,16.0,62.0,7.0,0.0,1.0,62.0,20.0,260.0,0.0,2962.0,993.0,3000.0,14.585225563,9.4643177943,37.1042911143,26.729137055,64.410060617,15.3723305525,1.93765422933,0.415248618105,59.734225,50.2216137641,353.59485153,0.0125043,2960.15415238,1012.00324115,2998.9945234
