Time	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber
757.5	130.946	4.54101	1.10546	6.91685	72.1849	2.50345	1.18201	3.81325	35.3124	0.651931	0.00408049	0.0126166	6.99558e-05	0.000719359	1.86542	73.3896	0.774463	1.35486	0.00847991	0.0262207	0.000145384	3.87661
758	130.971	4.54191	1.10515	6.91819	72.1602	2.5026	1.18161	3.81193	35.3006	0.651717	0.00407915	0.0126065	6.98994e-05	0.000719125	1.86479	73.4037	0.774243	1.35513	0.00848158	0.0262134	0.000145344	3.87735
758.5	130.997	4.54281	1.10484	6.91954	72.1354	2.50174	1.18122	3.81062	35.2888	0.651503	0.0040778	0.0125964	6.9843e-05	0.000718892	1.86416	73.4178	0.774023	1.3554	0.00848324	0.0262061	0.000145303	3.87809
759	131.023	4.54371	1.10453	6.92088	72.1107	2.50089	1.18082	3.8093	35.277	0.65129	0.00407646	0.0125862	6.97868e-05	0.000718658	1.86353	73.4319	0.773803	1.35567	0.00848491	0.0261988	0.000145262	3.87882
759.5	131.048	4.5446	1.10422	6.92222	72.086	2.50004	1.18042	3.80799	35.2652	0.651077	0.00407512	0.0125761	6.97307e-05	0.000718425	1.86291	73.4459	0.773583	1.35594	0.00848657	0.0261916	0.000145222	3.87955
760	131.074	4.5455	1.10391	6.92356	72.0614	2.49919	1.18002	3.80668	35.2535	0.650864	0.00407378	0.0125661	6.96746e-05	0.000718193	1.86228	73.46	0.773364	1.35621	0.00848823	0.0261843	0.000145181	3.88029
760.5	131.1	4.54639	1.10361	6.9249	72.0368	2.49834	1.17963	3.80537	35.2417	0.650651	0.00407244	0.012556	6.96187e-05	0.00071796	1.86166	73.474	0.773145	1.35647	0.00848989	0.0261771	0.000145141	3.88102
761	131.125	4.54729	1.1033	6.92624	72.0122	2.49749	1.17923	3.80407	35.23	0.650439	0.0040711	0.012546	6.95629e-05	0.000717728	1.86103	73.488	0.772926	1.35674	0.00849155	0.0261698	0.0001451	3.88175
761.5	131.151	4.54818	1.10299	6.92757	71.9876	2.49664	1.17883	3.80276	35.2183	0.650227	0.00406977	0.0125359	6.95071e-05	0.000717496	1.86041	73.502	0.772708	1.35701	0.00849321	0.0261626	0.00014506	3.88248
762	131.176	4.54907	1.10268	6.9289	71.9631	2.49579	1.17844	3.80146	35.2066	0.650015	0.00406843	0.0125259	6.94515e-05	0.000717265	1.85979	73.516	0.772489	1.35727	0.00849486	0.0261553	0.000145019	3.88321
762.5	131.202	4.54996	1.10238	6.93024	71.9386	2.49495	1.17804	3.80016	35.1949	0.649803	0.0040671	0.0125159	6.93959e-05	0.000717033	1.85917	73.5299	0.772271	1.35754	0.00849651	0.0261481	0.000144979	3.88394
763	131.227	4.55085	1.10207	6.93156	71.9142	2.4941	1.17765	3.79885	35.1832	0.649592	0.00406577	0.012506	6.93405e-05	0.000716802	1.85855	73.5439	0.772053	1.35781	0.00849816	0.0261409	0.000144939	3.88467
763.5	131.253	4.55174	1.10177	6.93289	71.8897	2.49326	1.17726	3.79756	35.1716	0.649381	0.00406444	0.012496	6.92851e-05	0.000716572	1.85793	73.5578	0.771836	1.35807	0.00849981	0.0261337	0.000144898	3.8854
764	131.278	4.55262	1.10146	6.93422	71.8653	2.49241	1.17686	3.79626	35.1599	0.64917	0.00406311	0.0124861	6.92299e-05	0.000716341	1.85731	73.5717	0.771618	1.35834	0.00850145	0.0261265	0.000144858	3.88612
764.5	131.303	4.55351	1.10116	6.93554	71.841	2.49157	1.17647	3.79496	35.1483	0.64896	0.00406179	0.0124761	6.91747e-05	0.000716111	1.85669	73.5856	0.771401	1.3586	0.0085031	0.0261193	0.000144818	3.88685
765	131.329	4.5544	1.10085	6.93687	71.8166	2.49073	1.17608	3.79367	35.1367	0.648749	0.00406046	0.0124662	6.91197e-05	0.000715881	1.85607	73.5994	0.771184	1.35887	0.00850474	0.0261121	0.000144778	3.88757
765.5	131.354	4.55528	1.10055	6.93819	71.7923	2.48989	1.17569	3.79238	35.1251	0.648539	0.00405914	0.0124563	6.90647e-05	0.000715652	1.85546	73.6133	0.770967	1.35913	0.00850638	0.0261049	0.000144738	3.8883
766	131.379	4.55616	1.10024	6.93951	71.768	2.48905	1.17529	3.79109	35.1135	0.648329	0.00405782	0.0124465	6.90099e-05	0.000715422	1.85484	73.6271	0.770751	1.3594	0.00850802	0.0260977	0.000144698	3.88902
766.5	131.405	4.55704	1.09994	6.94083	71.7438	2.48821	1.1749	3.7898	35.1019	0.64812	0.0040565	0.0124366	6.89551e-05	0.000715193	1.85422	73.641	0.770534	1.35966	0.00850965	0.0260906	0.000144658	3.88974
767	131.43	4.55792	1.09963	6.94215	71.7196	2.48738	1.17451	3.78851	35.0904	0.64791	0.00405518	0.0124268	6.89004e-05	0.000714965	1.85361	73.6548	0.770318	1.35992	0.00851129	0.0260834	0.000144618	3.89046
767.5	131.455	4.5588	1.09933	6.94346	71.6954	2.48654	1.17412	3.78722	35.0788	0.647701	0.00405387	0.012417	6.88459e-05	0.000714736	1.853	73.6686	0.770102	1.36019	0.00851292	0.0260763	0.000144578	3.89118
768	131.48	4.55968	1.09903	6.94478	71.6712	2.48571	1.17373	3.78594	35.0673	0.647492	0.00405255	0.0124072	6.87914e-05	0.000714508	1.85238	73.6823	0.769887	1.36045	0.00851455	0.0260691	0.000144538	3.8919
768.5	131.505	4.56056	1.09873	6.94609	71.6471	2.48487	1.17334	3.78466	35.0558	0.647284	0.00405124	0.0123974	6.8737e-05	0.00071428	1.85177	73.6961	0.769671	1.36071	0.00851618	0.026062	0.000144498	3.89262
769	131.53	4.56144	1.09842	6.9474	71.623	2.48404	1.17296	3.78337	35.0443	0.647076	0.00404993	0.0123876	6.86827e-05	0.000714052	1.85116	73.7098	0.769456	1.36097	0.0085178	0.0260549	0.000144458	3.89334
769.5	131.555	4.56231	1.09812	6.94871	71.5989	2.48321	1.17257	3.78209	35.0328	0.646867	0.00404862	0.0123779	6.86285e-05	0.000713825	1.85055	73.7235	0.769241	1.36124	0.00851943	0.0260477	0.000144419	3.89405
770	131.58	4.56319	1.09782	6.95002	71.5749	2.48238	1.17218	3.78082	35.0213	0.64666	0.00404731	0.0123681	6.85744e-05	0.000713598	1.84994	73.7373	0.769026	1.3615	0.00852105	0.0260406	0.000144379	3.89477
770.5	131.605	4.56406	1.09752	6.95132	71.5508	2.48155	1.17179	3.77954	35.0098	0.646452	0.004046	0.0123584	6.85204e-05	0.000713371	1.84933	73.7509	0.768812	1.36176	0.00852267	0.0260335	0.000144339	3.89548
771	131.63	4.56493	1.09722	6.95263	71.5269	2.48072	1.17141	3.77826	34.9984	0.646245	0.0040447	0.0123487	6.84665e-05	0.000713144	1.84872	73.7646	0.768597	1.36202	0.00852429	0.0260264	0.0001443	3.8962
771.5	131.655	4.5658	1.09692	6.95393	71.5029	2.47989	1.17102	3.77699	34.987	0.646038	0.00404339	0.012339	6.84126e-05	0.000712918	1.84811	73.7783	0.768383	1.36228	0.00852591	0.0260193	0.00014426	3.89691
772	131.68	4.56667	1.09662	6.95523	71.479	2.47906	1.17064	3.77572	34.9755	0.645831	0.00404209	0.0123293	6.83589e-05	0.000712692	1.8475	73.7919	0.768169	1.36254	0.00852752	0.0260122	0.00014422	3.89762
772.5	131.705	4.56754	1.09631	6.95653	71.4551	2.47824	1.17025	3.77445	34.9641	0.645624	0.00404079	0.0123197	6.83053e-05	0.000712466	1.8469	73.8056	0.767956	1.3628	0.00852913	0.0260051	0.000144181	3.89834
773	131.73	4.56841	1.09601	6.95783	71.4312	2.47741	1.16987	3.77318	34.9527	0.645418	0.00403949	0.0123101	6.82517e-05	0.000712241	1.84629	73.8192	0.767742	1.36306	0.00853074	0.0259981	0.000144141	3.89905
773.5	131.755	4.56928	1.09572	6.95913	71.4074	2.47659	1.16948	3.77191	34.9414	0.645212	0.00403819	0.0123004	6.81983e-05	0.000712015	1.84569	73.8328	0.767529	1.36332	0.00853235	0.025991	0.000144102	3.89976
774	131.78	4.57015	1.09542	6.96043	71.3835	2.47577	1.1691	3.77065	34.93	0.645006	0.0040369	0.0122908	6.81449e-05	0.000711791	1.84508	73.8463	0.767316	1.36358	0.00853396	0.0259839	0.000144063	3.90047
774.5	131.804	4.57101	1.09512	6.96172	71.3598	2.47495	1.16872	3.76938	34.9186	0.6448	0.0040356	0.0122812	6.80916e-05	0.000711566	1.84448	73.8599	0.767103	1.36384	0.00853557	0.0259769	0.000144023	3.90117
775	131.829	4.57188	1.09482	6.96301	71.336	2.47413	1.16833	3.76812	34.9073	0.644595	0.00403431	0.0122717	6.80384e-05	0.000711341	1.84387	73.8735	0.766891	1.3641	0.00853717	0.0259699	0.000143984	3.90188
775.5	131.854	4.57274	1.09452	6.9643	71.3123	2.47331	1.16795	3.76686	34.896	0.644389	0.00403302	0.0122621	6.79853e-05	0.000711117	1.84327	73.887	0.766678	1.36436	0.00853877	0.0259628	0.000143945	3.90259
776	131.879	4.5736	1.09422	6.96559	71.2886	2.47249	1.16757	3.7656	34.8847	0.644184	0.00403173	0.0122526	6.79323e-05	0.000710893	1.84267	73.9005	0.766466	1.36462	0.00854037	0.0259558	0.000143905	3.90329
776.5	131.903	4.57446	1.09392	6.96688	71.2649	2.47167	1.16719	3.76434	34.8734	0.64398	0.00403044	0.0122431	6.78794e-05	0.00071067	1.84207	73.914	0.766254	1.36487	0.00854197	0.0259488	0.000143866	3.904
777	131.928	4.57532	1.09363	6.96817	71.2413	2.47085	1.16681	3.76308	34.8621	0.643775	0.00402915	0.0122336	6.78266e-05	0.000710446	1.84147	73.9275	0.766043	1.36513	0.00854357	0.0259417	0.000143827	3.9047
777.5	131.953	4.57618	1.09333	6.96945	71.2177	2.47004	1.16643	3.76183	34.8508	0.643571	0.00402787	0.0122241	6.77739e-05	0.000710223	1.84087	73.941	0.765831	1.36539	0.00854516	0.0259347	0.000143788	3.90541
778	131.977	4.57704	1.09303	6.97074	71.1941	2.46922	1.16605	3.76057	34.8395	0.643367	0.00402659	0.0122146	6.77212e-05	0.00071	1.84027	73.9544	0.76562	1.36564	0.00854675	0.0259277	0.000143749	3.90611
778.5	132.002	4.5779	1.09274	6.97202	71.1705	2.46841	1.16567	3.75932	34.8283	0.643163	0.0040253	0.0122051	6.76687e-05	0.000709778	1.83967	73.9679	0.765409	1.3659	0.00854835	0.0259207	0.00014371	3.90681
779	132.026	4.57875	1.09244	6.9733	71.147	2.46759	1.16529	3.75807	34.8171	0.64296	0.00402402	0.0121957	6.76162e-05	0.000709556	1.83908	73.9813	0.765198	1.36616	0.00854993	0.0259137	0.000143671	3.90751
779.5	132.051	4.57961	1.09214	6.97458	71.1235	2.46678	1.16491	3.75682	34.8058	0.642757	0.00402274	0.0121863	6.75639e-05	0.000709333	1.83848	73.9947	0.764987	1.36641	0.00855152	0.0259068	0.000143632	3.90821
780	132.075	4.58046	1.09185	6.97586	71.1	2.46597	1.16453	3.75557	34.7946	0.642553	0.00402147	0.0121769	6.75116e-05	0.000709112	1.83788	74.0081	0.764777	1.36667	0.00855311	0.0258998	0.000143593	3.90891
780.5	132.1	4.58132	1.09155	6.97713	71.0766	2.46516	1.16415	3.75433	34.7834	0.642351	0.00402019	0.0121675	6.74594e-05	0.00070889	1.83729	74.0215	0.764567	1.36692	0.00855469	0.0258928	0.000143554	3.90961
781	132.124	4.58217	1.09126	6.97841	71.0532	2.46435	1.16378	3.75308	34.7723	0.642148	0.00401891	0.0121581	6.74073e-05	0.000708669	1.83669	74.0348	0.764357	1.36718	0.00855627	0.0258859	0.000143515	3.91031
781.5	132.148	4.58302	1.09096	6.97968	71.0298	2.46354	1.1634	3.75184	34.7611	0.641946	0.00401764	0.0121487	6.73553e-05	0.000708448	1.8361	74.0482	0.764147	1.36743	0.00855785	0.0258789	0.000143476	3.911
782	132.173	4.58387	1.09067	6.98095	71.0064	2.46274	1.16302	3.7506	34.7499	0.641744	0.00401637	0.0121394	6.73034e-05	0.000708227	1.83551	74.0615	0.763937	1.36769	0.00855943	0.025872	0.000143437	3.9117
782.5	132.197	4.58472	1.09037	6.98222	70.9831	2.46193	1.16265	3.74936	34.7388	0.641542	0.0040151	0.0121301	6.72515e-05	0.000708007	1.83492	74.0748	0.763728	1.36794	0.00856101	0.025865	0.000143399	3.9124
783	132.221	4.58557	1.09008	6.98349	70.9598	2.46113	1.16227	3.74812	34.7277	0.64134	0.00401383	0.0121208	6.71998e-05	0.000707786	1.83432	74.0881	0.763519	1.3682	0.00856258	0.0258581	0.00014336	3.91309
783.5	132.246	4.58642	1.08979	6.98476	70.9365	2.46032	1.1619	3.74688	34.7166	0.641139	0.00401256	0.0121115	6.71481e-05	0.000707566	1.83373	74.1014	0.76331	1.36845	0.00856415	0.0258512	0.000143321	3.91378
784	132.27	4.58727	1.08949	6.98603	70.9133	2.45952	1.16152	3.74565	34.7054	0.640938	0.0040113	0.0121022	6.70965e-05	0.000707347	1.83314	74.1147	0.763101	1.3687	0.00856572	0.0258442	0.000143283	3.91448
784.5	132.294	4.58811	1.0892	6.98729	70.8901	2.45872	1.16115	3.74441	34.6944	0.640737	0.00401003	0.0120929	6.7045e-05	0.000707127	1.83255	74.1279	0.762893	1.36896	0.00856729	0.0258373	0.000143244	3.91517
785	132.318	4.58896	1.08891	6.98856	70.8669	2.45792	1.16078	3.74318	34.6833	0.640536	0.00400877	0.0120837	6.69936e-05	0.000706908	1.83196	74.1411	0.762684	1.36921	0.00856886	0.0258304	0.000143206	3.91586
785.5	132.342	4.5898	1.08861	6.98982	70.8437	2.45712	1.1604	3.74195	34.6722	0.640335	0.00400751	0.0120744	6.69423e-05	0.000706689	1.83138	74.1544	0.762476	1.36946	0.00857043	0.0258235	0.000143167	3.91655
786	132.367	4.59064	1.08832	6.99108	70.8206	2.45632	1.16003	3.74072	34.6612	0.640135	0.00400625	0.0120652	6.68911e-05	0.00070647	1.83079	74.1676	0.762268	1.36971	0.00857199	0.0258166	0.000143129	3.91724
786.5	132.391	4.59148	1.08803	6.99234	70.7975	2.45552	1.15966	3.73949	34.6501	0.639935	0.00400499	0.012056	6.68399e-05	0.000706252	1.8302	74.1808	0.762061	1.36997	0.00857355	0.0258098	0.00014309	3.91793
787	132.415	4.59232	1.08774	6.99359	70.7744	2.45472	1.15929	3.73826	34.6391	0.639735	0.00400373	0.0120468	6.67889e-05	0.000706034	1.82961	74.1939	0.761853	1.37022	0.00857511	0.0258029	0.000143052	3.91862
787.5	132.439	4.59316	1.08745	6.99485	70.7513	2.45392	1.15892	3.73704	34.6281	0.639536	0.00400248	0.0120377	6.67379e-05	0.000705816	1.82903	74.2071	0.761646	1.37047	0.00857667	0.025796	0.000143014	3.9193
788	132.463	4.594	1.08716	6.9961	70.7283	2.45313	1.15854	3.73581	34.6171	0.639337	0.00400122	0.0120285	6.6687e-05	0.000705598	1.82844	74.2203	0.761439	1.37072	0.00857823	0.0257891	0.000142975	3.91999
788.5	132.487	4.59484	1.08687	6.99736	70.7053	2.45233	1.15817	3.73459	34.6061	0.639137	0.00399997	0.0120194	6.66362e-05	0.000705381	1.82786	74.2334	0.761232	1.37097	0.00857978	0.0257823	0.000142937	3.92068
789	132.511	4.59568	1.08657	6.99861	70.6824	2.45154	1.1578	3.73337	34.5951	0.638939	0.00399872	0.0120102	6.65855e-05	0.000705164	1.82728	74.2465	0.761025	1.37122	0.00858134	0.0257754	0.000142899	3.92136
789.5	132.535	4.59651	1.08628	6.99986	70.6594	2.45075	1.15743	3.73215	34.5842	0.63874	0.00399747	0.0120011	6.65349e-05	0.000704947	1.82669	74.2596	0.760819	1.37147	0.00858289	0.0257686	0.000142861	3.92204
790	132.559	4.59735	1.08599	7.00111	70.6365	2.44995	1.15707	3.73093	34.5732	0.638541	0.00399622	0.011992	6.64843e-05	0.00070473	1.82611	74.2727	0.760613	1.37172	0.00858444	0.0257617	0.000142822	3.92273
790.5	132.583	4.59818	1.08571	7.00235	70.6136	2.44916	1.1567	3.72971	34.5623	0.638343	0.00399497	0.0119829	6.64339e-05	0.000704514	1.82553	74.2858	0.760407	1.37197	0.00858598	0.0257549	0.000142784	3.92341
791	132.606	4.59902	1.08542	7.0036	70.5907	2.44837	1.15633	3.7285	34.5514	0.638145	0.00399373	0.0119739	6.63835e-05	0.000704297	1.82495	74.2988	0.760201	1.37222	0.00858753	0.0257481	0.000142746	3.92409
791.5	132.63	4.59985	1.08513	7.00484	70.5679	2.44758	1.15596	3.72728	34.5405	0.637948	0.00399248	0.0119648	6.63332e-05	0.000704082	1.82437	74.3119	0.759995	1.37247	0.00858907	0.0257413	0.000142708	3.92477
792	132.654	4.60068	1.08484	7.00609	70.5451	2.4468	1.15559	3.72607	34.5296	0.63775	0.00399124	0.0119558	6.6283e-05	0.000703866	1.82379	74.3249	0.75979	1.37272	0.00859062	0.0257345	0.00014267	3.92545
792.5	132.678	4.60151	1.08455	7.00733	70.5223	2.44601	1.15523	3.72486	34.5187	0.637553	0.00399	0.0119468	6.62329e-05	0.00070365	1.82321	74.3379	0.759585	1.37297	0.00859216	0.0257277	0.000142632	3.92613
793	132.702	4.60234	1.08426	7.00857	70.4995	2.44522	1.15486	3.72365	34.5078	0.637356	0.00398876	0.0119378	6.61828e-05	0.000703435	1.82263	74.3509	0.75938	1.37321	0.0085937	0.0257209	0.000142594	3.92681
793.5	132.725	4.60317	1.08397	7.00981	70.4768	2.44444	1.15449	3.72244	34.4969	0.637159	0.00398752	0.0119288	6.61329e-05	0.00070322	1.82206	74.3639	0.759175	1.37346	0.00859524	0.0257141	0.000142556	3.92749
794	132.749	4.604	1.08369	7.01105	70.4541	2.44365	1.15413	3.72123	34.4861	0.636962	0.00398628	0.0119198	6.6083e-05	0.000703006	1.82148	74.3769	0.75897	1.37371	0.00859677	0.0257073	0.000142519	3.92817
794.5	132.773	4.60482	1.0834	7.01228	70.4314	2.44287	1.15376	3.72003	34.4753	0.636766	0.00398505	0.0119108	6.60332e-05	0.000702791	1.8209	74.3898	0.758766	1.37396	0.00859831	0.0257005	0.000142481	3.92884
795	132.796	4.60565	1.08311	7.01352	70.4088	2.44208	1.1534	3.71882	34.4644	0.63657	0.00398381	0.0119019	6.59835e-05	0.000702577	1.82033	74.4028	0.758562	1.3742	0.00859984	0.0256937	0.000142443	3.92952
795.5	132.82	4.60648	1.08282	7.01475	70.3862	2.4413	1.15303	3.71762	34.4536	0.636374	0.00398258	0.0118929	6.59338e-05	0.000702363	1.81975	74.4157	0.758358	1.37445	0.00860137	0.025687	0.000142405	3.93019
796	132.844	4.6073	1.08254	7.01598	70.3636	2.44052	1.15267	3.71642	34.4428	0.636178	0.00398135	0.011884	6.58843e-05	0.000702149	1.81918	74.4286	0.758154	1.3747	0.0086029	0.0256802	0.000142367	3.93087
796.5	132.867	4.60812	1.08225	7.01721	70.341	2.43974	1.15231	3.71522	34.432	0.635982	0.00398012	0.0118751	6.58348e-05	0.000701936	1.81861	74.4415	0.75795	1.37494	0.00860442	0.0256735	0.00014233	3.93154
797	132.891	4.60894	1.08197	7.01844	70.3184	2.43896	1.15194	3.71402	34.4213	0.635787	0.00397889	0.0118662	6.57854e-05	0.000701723	1.81803	74.4544	0.757747	1.37519	0.00860595	0.0256667	0.000142292	3.93221
797.5	132.914	4.60977	1.08168	7.01967	70.2959	2.43818	1.15158	3.71282	34.4105	0.635592	0.00397766	0.0118574	6.57361e-05	0.00070151	1.81746	74.4672	0.757544	1.37544	0.00860747	0.02566	0.000142255	3.93288
798	132.938	4.61059	1.0814	7.0209	70.2734	2.43741	1.15122	3.71163	34.3998	0.635397	0.00397644	0.0118485	6.56869e-05	0.000701297	1.81689	74.4801	0.757341	1.37568	0.008609	0.0256532	0.000142217	3.93355
798.5	132.961	4.61141	1.08111	7.02212	70.251	2.43663	1.15086	3.71043	34.389	0.635202	0.00397521	0.0118397	6.56377e-05	0.000701084	1.81632	74.4929	0.757138	1.37593	0.00861052	0.0256465	0.000142179	3.93422
799	132.985	4.61222	1.08083	7.02335	70.2285	2.43586	1.1505	3.70924	34.3783	0.635008	0.00397399	0.0118308	6.55887e-05	0.000700872	1.81575	74.5058	0.756935	1.37617	0.00861204	0.0256398	0.000142142	3.93489
799.5	133.008	4.61304	1.08054	7.02457	70.2061	2.43508	1.15014	3.70805	34.3676	0.634814	0.00397277	0.011822	6.55397e-05	0.00070066	1.81518	74.5186	0.756733	1.37642	0.00861355	0.0256331	0.000142105	3.93556
800	133.031	4.61386	1.08026	7.02579	70.1837	2.43431	1.14978	3.70686	34.3569	0.63462	0.00397155	0.0118132	6.54908e-05	0.000700448	1.81461	74.5314	0.756531	1.37666	0.00861507	0.0256264	0.000142067	3.93623
800.5	133.055	4.61467	1.07997	7.02701	70.1613	2.43353	1.14942	3.70567	34.3462	0.634426	0.00397033	0.0118044	6.5442e-05	0.000700237	1.81404	74.5441	0.756329	1.3769	0.00861658	0.0256197	0.00014203	3.9369
801	133.078	4.61549	1.07969	7.02823	70.139	2.43276	1.14906	3.70448	34.3355	0.634232	0.00396911	0.0117956	6.53932e-05	0.000700026	1.81347	74.5569	0.756127	1.37715	0.00861809	0.025613	0.000141992	3.93756
801.5	133.101	4.6163	1.07941	7.02944	70.1167	2.43199	1.1487	3.7033	34.3248	0.634039	0.00396789	0.0117869	6.53445e-05	0.000699814	1.81291	74.5697	0.755926	1.37739	0.0086196	0.0256063	0.000141955	3.93823
802	133.125	4.61712	1.07912	7.03066	70.0944	2.43122	1.14834	3.70211	34.3142	0.633846	0.00396668	0.0117781	6.5296e-05	0.000699604	1.81234	74.5824	0.755724	1.37763	0.00862111	0.0255996	0.000141918	3.93889
802.5	133.148	4.61793	1.07884	7.03187	70.0721	2.43045	1.14798	3.70093	34.3036	0.633653	0.00396546	0.0117694	6.52474e-05	0.000699393	1.81177	74.5951	0.755523	1.37788	0.00862262	0.0255929	0.000141881	3.93956
803	133.171	4.61874	1.07856	7.03309	70.0499	2.42968	1.14762	3.69975	34.2929	0.63346	0.00396425	0.0117607	6.5199e-05	0.000699183	1.81121	74.6078	0.755322	1.37812	0.00862413	0.0255863	0.000141843	3.94022
803.5	133.194	4.61955	1.07827	7.0343	70.0277	2.42891	1.14726	3.69857	34.2823	0.633268	0.00396304	0.011752	6.51507e-05	0.000698973	1.81064	74.6205	0.755121	1.37836	0.00862563	0.0255796	0.000141806	3.94088
804	133.217	4.62036	1.07799	7.03551	70.0055	2.42815	1.14691	3.69739	34.2717	0.633075	0.00396183	0.0117433	6.51024e-05	0.000698763	1.81008	74.6332	0.754921	1.3786	0.00862713	0.0255729	0.000141769	3.94155
804.5	133.241	4.62117	1.07771	7.03672	69.9833	2.42738	1.14655	3.69621	34.2611	0.632883	0.00396062	0.0117346	6.50542e-05	0.000698553	1.80952	74.6459	0.75472	1.37885	0.00862863	0.0255663	0.000141732	3.94221
805	133.264	4.62198	1.07743	7.03792	69.9612	2.42662	1.14619	3.69503	34.2505	0.632692	0.00395942	0.011726	6.50061e-05	0.000698344	1.80895	74.6585	0.75452	1.37909	0.00863013	0.0255597	0.000141695	3.94287
805.5	133.287	4.62278	1.07715	7.03913	69.9391	2.42585	1.14584	3.69386	34.24	0.6325	0.00395821	0.0117173	6.49581e-05	0.000698135	1.80839	74.6712	0.75432	1.37933	0.00863163	0.025553	0.000141658	3.94353
806	133.31	4.62359	1.07687	7.04034	69.917	2.42509	1.14548	3.69268	34.2294	0.632309	0.00395701	0.0117087	6.49101e-05	0.000697926	1.80783	74.6838	0.75412	1.37957	0.00863312	0.0255464	0.000141621	3.94419
806.5	133.333	4.62439	1.07659	7.04154	69.895	2.42433	1.14513	3.69151	34.2189	0.632117	0.0039558	0.0117001	6.48622e-05	0.000697717	1.80727	74.6964	0.753921	1.37981	0.00863462	0.0255398	0.000141584	3.94484
807	133.356	4.6252	1.07631	7.04274	69.8729	2.42357	1.14477	3.69034	34.2083	0.631926	0.0039546	0.0116915	6.48144e-05	0.000697508	1.80671	74.709	0.753721	1.38005	0.00863611	0.0255331	0.000141547	3.9455
807.5	133.379	4.626	1.07603	7.04394	69.8509	2.42281	1.14442	3.68917	34.1978	0.631735	0.0039534	0.0116829	6.47667e-05	0.0006973	1.80615	74.7216	0.753522	1.38029	0.0086376	0.0255265	0.00014151	3.94616
808	133.402	4.6268	1.07575	7.04514	69.8289	2.42205	1.14407	3.688	34.1873	0.631545	0.0039522	0.0116743	6.4719e-05	0.000697092	1.80559	74.7342	0.753323	1.38053	0.00863909	0.0255199	0.000141473	3.94682
808.5	133.425	4.62761	1.07547	7.04634	69.807	2.42129	1.14371	3.68683	34.1768	0.631355	0.00395101	0.0116657	6.46715e-05	0.000696884	1.80503	74.7467	0.753124	1.38077	0.00864058	0.0255133	0.000141437	3.94747
809	133.448	4.62841	1.07519	7.04754	69.785	2.42053	1.14336	3.68567	34.1663	0.631164	0.00394981	0.0116572	6.4624e-05	0.000696677	1.80448	74.7593	0.752925	1.38101	0.00864206	0.0255067	0.0001414	3.94813
809.5	133.471	4.62921	1.07491	7.04873	69.7631	2.41977	1.14301	3.6845	34.1558	0.630974	0.00394861	0.0116487	6.45766e-05	0.00069647	1.80392	74.7718	0.752727	1.38125	0.00864355	0.0255002	0.000141363	3.94878
810	133.494	4.63001	1.07463	7.04993	69.7413	2.41902	1.14265	3.68334	34.1454	0.630785	0.00394742	0.0116401	6.45292e-05	0.000696263	1.80336	74.7843	0.752529	1.38149	0.00864503	0.0254936	0.000141326	3.94943
810.5	133.517	4.6308	1.07435	7.05112	69.7194	2.41826	1.1423	3.68218	34.1349	0.630595	0.00394623	0.0116316	6.44819e-05	0.000696056	1.80281	74.7968	0.75233	1.38173	0.00864651	0.025487	0.00014129	3.95008
811	133.539	4.6316	1.07407	7.05231	69.6976	2.41751	1.14195	3.68102	34.1245	0.630406	0.00394504	0.0116231	6.44348e-05	0.000695849	1.80225	74.8093	0.752133	1.38197	0.00864799	0.0254804	0.000141253	3.95074
811.5	133.562	4.6324	1.07379	7.0535	69.6758	2.41675	1.1416	3.67986	34.1141	0.630217	0.00394385	0.0116147	6.43876e-05	0.000695643	1.8017	74.8218	0.751935	1.38221	0.00864947	0.0254739	0.000141217	3.95139
812	133.585	4.63319	1.07352	7.05469	69.654	2.416	1.14125	3.6787	34.1036	0.630028	0.00394266	0.0116062	6.43406e-05	0.000695437	1.80115	74.8342	0.751737	1.38244	0.00865094	0.0254673	0.00014118	3.95204
