# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6' 'all_Ca2+' 'PP2Ba_missingCa2+_1' 'D_PP2Ba__missingCa2+_2' 'D_PP2Ba__missingCa2+_3' 'D_CDK5_PP2Ba__missingCa2+_4' 'CK1_PP2Ba__missingCa2+_5' 'D_PP2Ba_missingCa2+_6'
 4.525000E+02 9 0 0 0 0 0 0 1 0 0 0 0 14 11 20 14 17 19 304 14 0 0 0 2 10
 4.530000E+02 8 0 0 0 0 0 0 0 0 1 2 0 18 10 17 17 17 20 307 12 0 0 1 3 8
 4.535000E+02 13 0 0 0 0 0 0 0 0 1 2 0 21 15 23 14 14 19 306 8 0 0 1 0 11
 4.540000E+02 9 0 0 0 0 0 0 0 0 1 1 0 29 17 23 19 10 25 308 8 0 0 0 1 4
 4.545000E+02 11 0 0 0 0 0 0 0 0 1 1 0 26 24 19 14 9 23 310 11 0 0 0 2 4
 4.550000E+02 5 0 0 0 0 0 0 0 0 1 0 0 15 21 18 14 13 25 310 15 0 0 0 2 6
 4.555000E+02 9 0 0 0 0 0 0 0 0 0 1 0 15 24 18 15 9 23 309 12 0 1 0 1 9
 4.560000E+02 10 0 0 0 0 0 0 0 0 0 0 0 14 21 20 18 15 19 312 9 1 0 1 0 11
 4.565000E+02 6 0 0 0 0 0 0 0 0 0 1 0 19 18 23 25 14 17 306 9 2 0 0 0 6
 4.570000E+02 10 0 0 0 0 0 0 0 0 0 1 0 19 17 17 25 15 18 308 8 2 0 0 2 7
 4.575000E+02 12 0 0 0 0 0 0 0 0 0 0 0 17 20 20 19 13 14 310 13 2 0 2 1 5
 4.580000E+02 6 0 0 0 0 0 0 0 0 0 0 0 13 15 17 20 17 14 310 14 1 0 0 1 12
 4.585000E+02 3 0 0 0 0 0 0 0 0 0 1 0 16 18 15 16 22 16 309 14 1 0 0 2 8
 4.590000E+02 5 0 0 0 0 0 0 0 0 0 0 0 18 22 17 22 17 11 303 11 1 0 1 1 7
 4.595000E+02 9 0 0 0 0 0 0 0 0 0 0 0 16 21 11 14 18 15 307 17 1 0 2 0 7
 4.600000E+02 13 0 0 0 0 0 0 0 0 0 0 0 15 20 15 19 15 14 301 14 1 0 0 1 7
 4.605000E+02 10 0 0 0 0 0 0 0 0 0 2 0 18 20 18 16 11 9 298 15 1 0 0 1 9
 4.610000E+02 11 0 0 0 0 0 0 0 0 0 1 0 21 21 19 17 9 7 299 9 1 0 0 4 11
 4.615000E+02 3 0 0 0 0 0 0 0 0 0 0 0 26 17 15 15 8 19 299 15 1 0 0 1 7
 4.620000E+02 8 0 0 0 0 0 0 0 0 1 0 0 23 21 20 11 12 21 297 12 0 0 0 0 5
 4.625000E+02 4 0 0 0 0 0 0 0 0 1 4 0 13 25 26 18 16 22 297 4 1 0 0 1 7
 4.630000E+02 11 0 0 0 0 0 0 0 0 1 1 0 21 13 17 10 16 18 294 10 1 0 1 2 9
 4.635000E+02 7 0 0 0 0 0 0 0 0 1 0 0 24 17 20 19 13 14 286 7 1 0 1 0 7
 4.640000E+02 10 0 0 0 0 0 0 0 0 1 1 0 17 20 15 16 11 24 285 9 1 0 0 1 6
 4.645000E+02 9 0 0 0 0 0 0 0 0 1 2 0 12 17 16 17 9 20 288 14 0 0 0 2 6
 4.650000E+02 11 0 0 0 0 0 0 0 0 0 0 0 17 16 18 15 20 16 291 12 0 0 0 1 5
 4.655000E+02 8 0 0 0 0 0 0 0 0 0 3 0 17 18 15 16 20 15 290 13 0 0 0 0 7
 4.660000E+02 7 0 0 0 0 0 0 0 0 0 1 0 25 13 13 10 14 20 289 15 0 0 0 2 6
 4.665000E+02 12 0 0 0 0 0 0 0 0 0 0 0 18 13 16 10 16 10 286 14 0 0 1 2 10
 4.670000E+02 8 0 0 0 0 0 0 0 0 0 0 0 13 11 17 20 18 16 290 13 0 1 0 0 8
 4.675000E+02 13 0 0 0 0 0 0 0 0 1 1 0 16 10 19 16 14 25 286 9 0 0 0 2 7
 4.680000E+02 8 0 0 0 0 0 0 0 0 1 1 0 13 13 14 21 10 24 287 14 0 0 1 2 5
 4.685000E+02 9 0 0 0 0 0 0 0 0 1 0 0 13 15 16 15 17 18 290 15 0 0 1 2 5
 4.690000E+02 11 0 0 0 0 0 0 0 0 0 1 0 16 15 16 23 18 17 293 7 0 0 1 2 8
 4.695000E+02 9 0 0 0 0 0 0 0 0 0 2 0 15 16 7 20 19 18 295 11 0 0 0 2 11
 4.700000E+02 7 0 0 0 0 0 0 0 0 0 1 0 14 17 12 16 17 16 299 13 1 0 0 5 8
 4.705000E+02 13 0 0 0 0 0 0 0 0 0 1 0 10 23 12 15 22 24 301 10 0 0 0 2 6
 4.710000E+02 13 0 0 0 0 0 0 0 0 0 0 0 14 22 20 15 20 18 307 10 1 0 0 4 4
 4.715000E+02 8 0 0 0 0 0 0 0 0 0 1 0 18 21 15 12 19 19 300 12 1 0 1 1 6
 4.720000E+02 4 0 0 0 0 0 0 0 0 0 2 0 14 26 12 18 22 18 292 8 1 0 1 1 6
 4.725000E+02 6 0 0 0 0 0 0 0 0 0 1 0 15 20 18 11 20 15 296 15 1 0 0 3 4
 4.730000E+02 11 0 0 0 0 0 0 0 0 0 4 0 12 22 17 17 20 22 303 10 1 0 0 1 6
 4.735000E+02 7 0 0 0 0 0 0 0 0 0 0 0 16 17 19 14 13 19 303 17 1 0 0 2 5
 4.740000E+02 10 0 0 0 0 0 0 0 0 0 1 0 12 24 17 22 12 24 300 12 1 0 0 1 3
 4.745000E+02 11 0 0 0 0 0 0 0 0 1 2 0 15 20 18 21 13 20 294 9 1 0 0 0 7
 4.750000E+02 11 0 0 0 0 0 0 0 0 0 1 0 18 19 22 16 13 19 293 12 0 0 0 1 3
 4.755000E+02 10 0 0 1 0 0 0 0 0 0 1 0 15 15 17 19 14 21 289 14 0 0 0 1 3
 4.760000E+02 9 0 0 0 0 0 0 1 0 0 0 0 20 18 20 16 16 17 292 10 0 0 0 1 6
 4.765000E+02 12 0 0 0 0 0 0 0 0 1 0 0 24 16 14 22 19 15 293 11 0 0 0 1 3
 4.770000E+02 7 0 0 0 0 0 0 0 0 1 1 0 16 20 16 19 17 20 296 11 0 0 1 0 6
 4.775000E+02 7 0 0 0 0 0 0 1 0 0 0 0 17 21 12 16 26 18 292 7 0 0 1 1 7
 4.780000E+02 6 0 0 1 0 0 0 0 0 0 1 0 23 20 13 14 19 16 285 7 0 0 0 3 7
 4.785000E+02 11 0 0 0 0 0 0 0 0 0 0 0 16 17 15 22 18 13 293 8 0 0 0 1 11
 4.790000E+02 4 0 0 0 0 0 0 0 0 0 0 0 11 18 17 29 15 17 294 7 0 0 0 1 11
 4.795000E+02 7 0 0 0 0 0 0 0 0 0 0 0 18 29 17 20 11 20 289 6 0 0 0 0 7
 4.800000E+02 17 0 0 0 0 0 0 0 0 1 0 0 17 19 13 16 10 18 284 15 0 0 0 0 5
 4.805000E+02 14 0 0 1 0 0 0 0 0 0 1 0 16 19 17 20 12 10 283 11 0 0 0 2 7
 4.810000E+02 9 0 0 0 0 0 0 0 0 1 2 0 19 19 17 13 12 21 284 15 0 0 0 1 2
 4.815000E+02 7 0 0 0 0 0 0 0 0 0 2 0 19 19 21 10 12 18 281 14 0 0 0 1 4
 4.820000E+02 16 0 0 0 0 0 0 0 0 0 1 0 17 14 19 18 23 12 278 7 0 0 0 0 7
 4.825000E+02 8 0 0 0 0 0 0 0 0 0 1 0 11 15 13 17 28 16 284 11 0 0 0 3 5
 4.830000E+02 7 0 0 0 0 0 0 0 0 1 0 0 13 11 16 23 26 18 278 8 0 0 0 1 5
 4.835000E+02 6 0 0 0 0 0 0 0 0 0 1 0 13 13 23 16 22 16 272 13 0 0 0 0 2
 4.840000E+02 12 0 0 0 0 0 0 0 0 0 0 0 19 11 18 16 17 13 268 12 0 0 1 0 4
 4.845000E+02 12 0 0 0 0 0 0 0 0 0 0 0 14 11 16 21 14 14 276 10 0 0 0 3 8
 4.850000E+02 8 0 0 0 0 0 0 0 0 0 1 0 17 16 20 21 19 14 278 7 0 0 1 3 3
 4.855000E+02 9 0 0 0 0 0 0 0 0 0 0 0 13 13 18 18 23 14 283 13 0 0 1 3 2
 4.860000E+02 12 0 0 0 0 0 0 0 0 0 2 0 26 15 14 17 17 7 288 13 0 0 0 1 7
 4.865000E+02 3 0 0 0 0 0 0 0 0 0 0 0 22 17 16 19 22 15 285 11 0 0 0 1 3
 4.870000E+02 6 0 0 0 0 0 0 0 0 0 2 0 12 22 19 14 18 24 284 8 0 0 0 2 5
 4.875000E+02 5 0 0 0 0 0 0 0 0 0 0 0 21 21 16 13 14 20 283 12 0 0 0 1 4
 4.880000E+02 5 0 0 0 0 0 0 0 0 0 1 0 22 22 16 16 12 13 287 13 0 0 0 2 5
 4.885000E+02 14 0 0 0 0 0 0 0 0 0 2 0 21 20 14 15 14 15 292 15 0 0 0 2 3
 4.890000E+02 9 0 0 0 0 0 0 0 0 0 1 0 18 20 14 20 17 23 293 8 0 0 0 0 7
 4.895000E+02 7 0 0 0 0 0 0 0 0 0 1 0 18 12 11 17 19 19 291 15 0 0 0 3 5
 4.900000E+02 10 0 0 0 0 0 0 0 0 0 0 0 17 15 10 21 17 18 294 10 0 0 0 1 11
 4.905000E+02 10 0 0 0 0 0 0 0 0 0 0 0 18 12 14 20 20 22 286 11 1 0 0 0 4
 4.910000E+02 9 0 0 0 0 0 0 0 0 0 1 0 18 10 19 14 20 20 287 9 1 0 0 3 6
 4.915000E+02 9 0 0 0 0 0 0 0 0 0 1 0 17 21 17 20 19 18 293 9 1 0 0 1 4
 4.920000E+02 10 0 0 0 0 0 0 0 0 0 1 0 10 19 14 23 17 19 294 12 1 0 0 1 6
 4.925000E+02 8 0 0 0 0 0 0 0 0 0 1 0 18 15 21 16 17 20 294 9 1 0 0 2 6
 4.930000E+02 10 0 0 0 0 0 0 0 0 0 2 0 16 13 26 16 14 15 294 16 1 0 0 0 4
 4.935000E+02 8 0 0 0 0 0 0 0 0 0 2 0 21 16 17 22 15 13 296 9 1 0 1 1 8
 4.940000E+02 5 0 0 0 0 0 0 0 0 0 0 0 20 22 19 21 15 13 297 14 1 0 0 0 3
 4.945000E+02 4 0 0 0 0 0 0 0 0 0 1 0 19 22 14 21 22 16 300 11 1 0 0 1 4
 4.950000E+02 8 0 0 0 0 0 0 0 0 0 1 0 16 15 20 17 20 8 300 15 0 0 0 1 9
 4.955000E+02 9 0 0 0 0 0 0 0 0 0 0 0 20 19 15 18 18 13 299 13 0 0 1 1 6
 4.960000E+02 10 0 0 0 0 0 0 0 0 0 0 0 20 13 15 13 16 19 294 9 0 0 0 1 13
 4.965000E+02 16 0 0 0 0 0 0 0 0 0 0 0 12 20 18 9 18 19 288 10 0 0 0 3 7
 4.970000E+02 7 0 0 0 0 0 0 0 0 0 1 0 23 11 16 16 14 14 291 15 0 0 0 1 8
 4.975000E+02 8 0 0 0 0 0 0 0 0 0 1 0 22 16 14 9 17 26 288 12 0 0 0 2 4
 4.980000E+02 10 0 0 0 0 0 0 0 0 0 1 0 28 17 13 11 11 17 284 11 0 0 0 1 8
 4.985000E+02 12 0 0 0 0 0 0 0 0 1 0 0 25 16 9 11 12 28 287 11 1 0 0 1 5
 4.990000E+02 11 0 0 0 0 0 0 1 0 0 0 0 23 19 11 17 11 31 288 6 1 0 0 0 6
 4.995000E+02 8 0 0 0 0 0 0 0 0 0 1 0 16 28 11 18 18 19 288 12 1 0 0 1 1
 5.000000E+02 5 0 0 0 0 0 0 0 0 0 0 0 22 20 13 21 17 17 285 5 0 0 0 3 6
 5.005000E+02 12 0 0 0 0 0 0 0 0 0 2 0 27 14 18 13 17 12 286 12 0 0 1 1 4
 5.010000E+02 12 0 0 0 0 0 0 0 0 0 0 0 15 19 16 10 20 12 276 14 1 0 0 2 3
 5.015000E+02 10 0 0 0 0 0 0 0 0 0 2 0 10 19 17 16 18 15 276 14 1 0 0 1 3
 5.020000E+02 9 0 0 0 0 0 0 0 0 0 0 0 12 22 17 14 21 15 275 9 0 0 0 0 6
 5.025000E+02 3 0 0 0 0 0 0 0 0 2 1 0 13 20 17 18 17 19 277 7 1 0 2 3 3
 5.030000E+02 4 0 0 0 0 0 0 0 0 1 0 0 11 15 13 22 18 15 281 8 0 0 0 3 11
 5.035000E+02 11 0 0 0 0 0 0 0 0 1 2 0 16 17 13 18 8 21 278 8 0 0 1 1 10
 5.040000E+02 13 0 0 0 0 0 0 0 0 1 1 0 16 18 13 21 11 18 276 10 0 0 0 2 5
 5.045000E+02 10 0 0 0 0 0 0 0 0 1 0 0 16 17 14 16 15 18 271 8 0 0 0 1 8
 5.050000E+02 9 1 0 0 0 0 0 0 0 1 0 0 15 24 21 17 13 13 269 8 0 0 0 1 4
 5.055000E+02 1 0 0 0 0 0 0 1 0 0 1 0 14 19 21 17 8 16 268 12 0 0 0 1 6
 5.060000E+02 7 0 0 0 0 0 0 0 0 0 0 0 10 24 24 22 5 18 265 6 0 0 0 1 6
 5.065000E+02 6 0 0 0 0 0 0 0 0 0 0 0 17 22 18 20 4 19 270 12 0 0 0 1 3
 5.070000E+02 6 0 0 0 0 0 0 0 0 0 0 0 16 18 19 19 8 17 280 13 0 0 2 1 4
 5.075000E+02 10 0 0 1 0 0 0 0 0 0 2 0 17 21 20 20 9 19 275 6 0 0 0 3 4
 5.080000E+02 8 0 0 0 0 0 0 0 0 1 0 0 16 18 18 15 17 13 283 12 0 0 0 4 4
 5.085000E+02 11 0 0 1 0 0 0 0 0 0 0 0 19 13 24 16 9 16 282 7 0 0 1 2 9
 5.090000E+02 2 0 0 0 0 0 0 0 0 0 1 0 21 19 23 21 10 15 280 7 0 0 0 0 8
 5.095000E+02 7 0 0 0 0 0 0 0 0 0 1 0 13 19 24 19 18 14 281 11 0 0 0 1 3
 5.100000E+02 9 0 0 0 0 0 0 0 0 0 0 0 12 18 18 26 14 15 279 12 0 0 0 0 4
 5.105000E+02 9 0 0 0 0 0 0 0 0 0 0 0 17 15 13 24 17 22 289 10 0 0 1 1 4
 5.110000E+02 4 0 0 0 0 0 0 0 0 0 3 0 23 14 10 19 15 30 290 9 1 0 0 1 5
 5.115000E+02 13 0 0 0 0 0 0 0 0 0 1 0 18 10 5 18 19 25 291 12 1 0 0 3 6
 5.120000E+02 4 0 0 0 0 0 0 0 0 0 1 0 22 12 11 10 16 16 294 19 0 0 0 3 7
 5.125000E+02 8 0 0 0 0 0 0 0 0 0 0 0 17 17 15 12 19 20 292 10 0 0 0 2 9
 5.130000E+02 13 0 0 0 0 0 0 0 0 0 1 0 19 10 17 14 12 24 293 14 0 0 0 4 4
 5.135000E+02 6 0 0 0 0 0 0 0 0 0 0 0 22 15 17 17 12 18 292 14 0 0 0 1 6
 5.140000E+02 14 0 0 0 0 0 0 0 0 0 1 0 20 21 16 20 13 16 294 9 0 0 0 1 7
 5.145000E+02 8 0 0 0 0 0 0 0 0 0 2 0 20 22 20 21 12 12 294 11 1 0 0 0 6
 5.150000E+02 2 0 0 0 0 0 0 0 0 0 0 0 18 16 19 16 14 16 292 13 1 0 0 3 6
 5.155000E+02 12 0 0 0 0 0 0 0 0 0 2 0 23 16 20 12 16 19 292 8 1 0 0 0 8
 5.160000E+02 7 0 0 0 0 0 0 0 0 0 2 0 18 19 18 14 15 18 295 16 1 0 0 2 2
 5.165000E+02 10 0 0 0 0 0 0 0 0 0 4 0 23 21 12 17 21 18 294 5 1 0 0 2 7
 5.170000E+02 9 0 0 0 0 0 0 0 0 0 1 0 21 20 17 12 20 9 299 16 1 1 0 0 5
 5.175000E+02 7 0 0 0 0 0 0 0 0 0 0 0 23 25 19 13 10 7 301 11 2 0 1 2 9
 5.180000E+02 6 0 0 1 0 0 0 0 0 0 0 0 18 22 16 20 12 14 299 10 1 0 0 2 9
 5.185000E+02 3 0 0 0 0 0 0 0 0 0 2 0 16 28 8 25 18 12 297 9 1 0 1 5 4
 5.190000E+02 7 0 0 0 0 0 0 0 0 0 2 0 18 19 11 23 20 19 295 10 1 0 1 1 4
 5.195000E+02 8 0 0 0 0 0 0 0 0 0 2 0 19 21 10 14 22 15 294 10 0 0 1 2 7
 5.200000E+02 11 0 0 0 0 0 0 0 0 0 0 0 12 21 7 17 20 20 297 11 0 0 3 0 8
 5.205000E+02 10 0 0 0 0 0 0 0 0 0 0 0 13 11 12 24 20 18 298 12 1 0 0 2 8
 5.210000E+02 8 0 0 0 0 0 0 0 0 0 0 0 15 10 22 20 19 20 300 11 1 0 1 3 4
 5.215000E+02 15 0 0 0 0 0 0 0 0 0 1 0 19 16 29 13 15 16 307 11 0 0 0 1 6
 5.220000E+02 12 0 0 0 0 0 0 1 0 0 0 0 19 17 24 16 19 18 303 15 0 0 0 0 1
 5.225000E+02 11 0 0 0 0 0 0 0 0 0 1 0 12 21 16 13 17 24 305 17 0 0 0 0 5
 5.230000E+02 18 0 0 0 0 0 0 0 0 0 2 0 15 14 17 22 20 22 302 10 0 0 0 1 5
 5.235000E+02 8 0 0 0 0 0 0 0 0 0 2 0 20 19 13 20 17 23 304 8 0 0 0 2 8
 5.240000E+02 11 0 0 0 0 0 0 0 0 0 0 0 11 17 16 19 21 21 297 13 0 0 0 1 5
 5.245000E+02 14 0 0 0 0 0 0 0 0 0 0 0 14 17 20 17 18 14 298 14 0 0 0 1 6
 5.250000E+02 10 0 0 0 0 0 0 0 0 0 0 0 15 19 20 18 22 14 302 13 0 0 0 1 5
 5.255000E+02 8 0 0 0 0 0 0 0 0 0 0 0 14 25 21 15 19 15 302 13 0 0 0 1 4
 5.260000E+02 9 0 0 0 0 0 0 0 0 0 1 0 21 24 18 18 25 17 303 7 0 0 0 0 5
 5.265000E+02 6 0 0 0 0 0 0 0 0 0 2 0 14 16 12 16 24 18 302 16 0 0 0 2 6
 5.270000E+02 9 0 0 0 0 0 0 0 0 0 1 0 17 15 12 18 25 20 307 12 0 0 0 2 7
 5.275000E+02 10 0 0 0 0 0 0 0 0 0 2 0 14 18 14 22 20 21 312 12 0 0 0 1 8
 5.280000E+02 9 0 0 0 0 0 0 0 0 0 1 0 10 15 19 16 18 25 315 16 0 0 0 1 8
 5.285000E+02 5 0 0 0 0 0 0 0 0 0 1 0 16 20 9 18 14 21 313 15 0 0 0 4 9
 5.290000E+02 5 0 0 0 0 0 0 0 0 0 1 0 15 19 14 21 19 22 309 10 0 0 1 4 5
 5.295000E+02 7 0 0 0 0 0 0 0 0 0 0 0 15 19 14 20 16 22 307 12 0 0 0 1 9
 5.300000E+02 10 0 0 0 0 0 0 0 0 0 2 0 15 15 21 10 16 15 310 14 0 0 1 2 12
 5.305000E+02 10 0 0 0 0 0 0 0 0 0 2 0 18 21 18 14 16 18 304 12 0 0 0 0 9
 5.310000E+02 8 0 0 0 0 0 0 0 0 0 2 0 20 20 18 13 16 17 300 12 0 0 0 1 8
 5.315000E+02 7 0 0 0 0 0 0 0 0 0 1 0 20 25 14 11 18 15 301 13 0 0 0 2 7
 5.320000E+02 11 0 0 0 0 0 0 0 0 1 0 0 19 22 11 7 23 17 302 14 0 0 0 5 4
 5.325000E+02 11 0 0 0 0 0 0 0 0 1 0 0 13 20 14 17 25 14 298 11 0 1 0 2 6
 5.330000E+02 14 0 0 0 0 0 0 0 0 1 1 0 13 13 12 21 21 15 301 13 0 0 0 3 8
 5.335000E+02 5 0 0 0 0 0 0 0 0 1 2 0 13 17 18 24 27 19 302 8 0 0 0 1 6
 5.340000E+02 13 0 0 0 0 0 0 0 0 1 1 0 15 13 17 20 25 12 298 9 0 0 0 3 8
 5.345000E+02 8 0 0 0 0 0 0 0 0 1 1 0 16 14 22 13 28 15 301 15 0 0 0 2 2
 5.350000E+02 8 0 0 0 0 0 0 0 0 0 0 0 12 15 25 16 23 17 296 12 1 0 0 2 3
 5.355000E+02 13 0 0 0 0 0 0 0 0 0 1 0 20 25 19 18 17 13 293 5 1 0 0 3 5
 5.360000E+02 6 0 0 0 0 0 0 0 0 0 1 0 23 24 16 9 15 14 296 16 1 0 0 0 5
 5.365000E+02 7 0 0 0 0 0 0 0 0 0 1 0 15 24 10 12 20 19 303 15 1 0 1 0 7
 5.370000E+02 9 0 0 0 0 0 0 0 0 1 1 0 19 19 13 12 13 13 300 17 1 0 0 0 10
 5.375000E+02 6 0 0 0 0 0 0 0 0 0 0 0 31 14 16 13 18 14 294 13 0 0 0 2 4
 5.380000E+02 5 0 0 0 0 0 0 0 0 0 1 0 25 12 12 13 18 17 295 10 0 0 0 1 13
 5.385000E+02 10 0 0 0 0 0 0 0 0 0 1 0 28 18 14 13 15 16 294 7 0 1 1 1 9
 5.390000E+02 12 0 0 0 0 0 0 0 0 0 2 0 27 16 13 14 15 16 294 15 0 0 0 1 4
 5.395000E+02 8 0 0 0 0 0 0 0 0 0 1 0 24 11 13 17 16 17 292 17 0 0 1 2 2
 5.400000E+02 9 0 0 0 0 0 0 0 0 0 1 0 23 15 15 17 24 18 293 9 0 0 0 3 3
 5.405000E+02 6 0 0 0 0 0 0 0 0 0 0 0 20 16 14 19 19 14 294 10 0 1 0 2 8
 5.410000E+02 13 0 0 0 0 0 0 0 0 0 1 0 22 18 11 14 18 17 297 16 0 0 0 1 4
 5.415000E+02 6 0 0 0 0 0 0 0 0 1 1 0 22 12 10 18 26 20 299 9 0 0 1 3 6
 5.420000E+02 9 0 0 0 0 0 0 0 0 0 0 1 16 16 16 23 29 12 298 7 0 0 0 1 8
 5.425000E+02 11 0 0 0 0 0 0 0 0 1 0 0 15 13 14 19 22 12 298 15 0 0 0 1 8
 5.430000E+02 10 0 0 0 0 0 0 0 0 1 0 0 23 16 17 23 20 14 301 11 0 0 0 0 5
 5.435000E+02 5 0 0 0 0 0 0 1 0 0 0 0 23 17 18 23 19 16 298 10 0 0 0 1 4
 5.440000E+02 6 0 0 0 0 0 0 0 0 0 1 0 13 19 15 25 17 14 296 14 0 0 0 5 2
 5.445000E+02 11 0 0 0 0 0 0 0 0 0 4 0 15 15 17 21 15 17 291 15 0 0 0 1 4
 5.450000E+02 5 0 0 0 0 0 0 0 0 0 2 0 16 9 20 22 22 13 289 13 1 0 0 2 4
 5.455000E+02 9 0 0 0 0 0 0 0 0 0 0 0 21 10 16 18 20 17 285 8 1 0 1 2 6
 5.460000E+02 5 0 0 0 0 0 0 0 0 0 2 0 23 10 18 11 20 21 287 11 1 0 0 1 6
 5.465000E+02 6 0 0 0 0 0 0 0 0 0 0 0 22 11 14 8 23 11 284 14 1 0 0 3 7
 5.470000E+02 9 0 0 0 0 0 0 0 0 0 2 0 20 11 18 13 17 16 287 15 0 0 2 1 4
 5.475000E+02 9 0 0 0 0 0 0 0 0 0 0 0 12 16 16 11 21 20 281 13 0 0 0 3 4
 5.480000E+02 7 0 0 0 0 0 0 0 0 0 0 0 18 14 12 14 13 21 275 11 0 0 1 2 7
 5.485000E+02 8 0 0 0 0 0 0 0 0 0 1 0 22 15 12 15 13 23 276 13 0 0 0 1 3
 5.490000E+02 9 0 0 0 0 0 0 0 0 0 2 0 21 20 10 16 15 24 277 10 0 0 0 2 2
 5.495000E+02 5 0 0 0 0 0 0 0 0 0 2 0 17 22 18 17 13 16 279 7 0 0 0 4 6
 5.500000E+02 10 0 0 0 0 0 0 0 0 1 0 0 20 17 11 19 16 14 277 10 0 0 0 2 6
 5.505000E+02 8 0 0 0 0 0 0 0 0 0 0 0 17 17 18 20 17 11 272 10 0 0 1 3 2
 5.510000E+02 11 0 0 0 0 0 0 0 0 0 0 0 10 14 16 23 16 14 277 13 0 0 1 1 5
 5.515000E+02 15 0 0 0 0 0 0 0 0 0 2 0 13 20 14 22 14 18 277 9 0 0 0 1 5
 5.520000E+02 15 0 0 0 0 0 0 0 0 0 0 0 15 18 12 24 14 11 275 11 0 0 0 0 7
 5.525000E+02 10 0 0 0 0 0 0 0 0 0 1 0 19 14 14 18 14 14 272 8 0 0 1 2 8
 5.530000E+02 9 0 0 0 0 0 0 0 0 0 1 0 16 14 12 23 13 15 275 11 0 0 0 5 4
 5.535000E+02 7 0 0 0 0 0 0 0 0 0 0 0 18 9 18 26 14 15 275 13 0 0 1 0 3
 5.540000E+02 10 0 0 0 0 0 0 0 0 0 1 0 21 10 19 19 12 13 278 10 0 0 0 0 9
 5.545000E+02 10 0 0 0 0 0 0 0 0 1 0 0 19 17 18 17 13 18 279 11 0 0 0 0 5
 5.550000E+02 3 0 0 0 0 0 0 0 0 1 0 0 19 21 19 17 11 18 278 11 0 0 1 0 4
 5.555000E+02 6 0 0 0 0 0 0 0 0 0 1 0 21 16 19 17 13 17 276 11 0 0 1 1 3
 5.560000E+02 6 0 0 0 0 0 0 0 0 1 0 0 21 18 19 11 18 12 277 10 0 0 1 1 6
 5.565000E+02 6 0 0 0 0 0 0 0 0 1 1 0 17 17 15 15 25 11 279 14 0 0 0 3 1
 5.570000E+02 7 0 0 0 0 0 0 1 0 1 2 0 11 16 24 18 19 10 281 10 0 0 1 1 7
 5.575000E+02 5 0 0 1 0 0 0 0 0 2 1 0 15 14 19 14 14 14 284 15 1 0 0 2 6
 5.580000E+02 12 0 0 1 0 0 0 2 0 1 2 0 17 10 22 15 13 15 284 12 1 0 0 2 6
 5.585000E+02 9 0 0 0 0 0 0 0 0 0 2 0 17 10 25 16 11 21 277 11 1 0 0 1 4
 5.590000E+02 4 0 0 0 0 0 0 0 0 0 1 0 18 18 18 19 10 14 274 11 1 0 0 3 4
 5.595000E+02 7 0 0 0 0 0 0 0 0 0 0 0 15 19 20 27 16 12 277 9 0 0 0 0 4
 5.600000E+02 10 0 0 0 0 0 0 0 0 0 3 0 12 24 15 25 14 12 278 10 0 0 0 2 4
 5.605000E+02 10 0 0 0 0 0 0 0 0 0 3 0 20 21 15 22 12 17 276 8 0 0 0 1 4
 5.610000E+02 6 0 0 0 0 0 0 0 0 1 0 0 20 21 13 8 9 21 271 11 0 0 1 1 7
 5.615000E+02 4 0 0 0 0 0 0 0 0 1 2 0 17 27 12 16 14 13 271 9 0 0 0 1 7
 5.620000E+02 10 0 0 0 0 0 0 0 0 1 0 0 19 17 13 14 9 18 271 14 0 0 0 1 5
 5.625000E+02 8 0 0 0 0 0 0 0 0 1 0 0 21 12 17 18 16 13 271 11 0 0 0 0 6
 5.630000E+02 11 0 0 0 0 0 0 0 0 0 3 0 21 15 20 22 10 15 273 9 0 0 1 0 4
 5.635000E+02 7 0 0 0 0 0 0 0 0 0 1 0 16 20 18 21 14 16 273 12 0 0 0 2 0
 5.640000E+02 11 0 0 0 0 0 0 0 0 0 0 0 10 21 19 21 11 10 271 11 1 0 0 0 7
 5.645000E+02 7 0 0 0 0 0 0 0 0 0 2 0 16 25 16 21 8 13 273 12 2 0 0 0 3
 5.650000E+02 6 0 0 0 0 0 0 0 0 0 1 0 13 25 19 24 9 15 272 5 0 0 0 1 8
 5.655000E+02 8 0 0 0 0 0 0 0 0 1 0 0 14 28 17 16 11 11 271 7 0 0 0 2 8
 5.660000E+02 8 0 0 0 0 0 0 0 0 1 0 0 14 16 14 16 21 8 271 12 0 0 0 1 7
 5.665000E+02 4 0 0 0 0 0 0 0 0 1 0 0 14 20 12 18 21 16 275 12 0 0 1 2 2
 5.670000E+02 3 0 0 0 0 0 0 0 0 0 3 0 17 22 16 15 14 17 273 10 0 1 0 2 4
