'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'PKAa?' 'CDK5!_' 'CK1u~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?'
23 9 315 10 71 2 0 0 63 32 171 0 0 0 39 16 0 1953 992
23 9 322 10 63 6 0 1 57 32 181 0 0 0 40 15 0 1951 994
23 4 315 10 63 6 0 1 60 30 176 0 0 0 39 16 0 1938 1007
23 11 313 10 71 6 0 0 64 31 171 0 0 0 41 14 0 1961 984
23 11 315 10 69 8 2 0 59 31 171 0 0 0 40 15 0 1955 990
23 4 318 10 60 7 0 0 53 34 169 0 0 0 43 13 0 1977 967
23 7 316 10 59 4 0 1 63 34 177 0 0 0 41 15 0 1956 988
22 6 314 10 68 3 0 0 60 37 177 0 0 0 40 16 0 1952 992
22 6 312 10 63 6 2 0 58 31 171 0 0 0 41 16 0 1923 1020
22 11 321 10 83 6 3 0 56 31 168 0 0 0 40 16 0 1914 1030
22 5 325 10 71 10 2 0 57 33 161 0 0 0 35 21 0 1935 1009
22 10 324 10 54 15 0 0 64 31 167 0 0 0 34 23 0 1929 1014
21 10 318 10 68 14 1 0 59 24 176 0 0 0 36 22 0 1922 1020
21 2 312 10 61 10 3 0 49 34 173 0 0 0 38 21 0 1926 1015
21 7 309 10 61 8 0 0 61 31 168 0 0 0 38 21 0 1927 1014
21 12 304 10 63 11 1 0 64 29 168 0 0 0 38 22 0 1915 1025
21 6 300 10 63 12 1 0 58 26 166 0 0 0 41 18 0 1932 1009
21 7 299 10 59 10 1 0 65 24 165 0 0 0 38 21 0 1917 1024
21 7 297 10 66 10 0 0 59 27 167 0 0 0 40 19 0 1931 1010
21 16 300 10 59 14 0 0 63 26 170 0 0 0 38 21 0 1948 993
21 1 301 10 70 9 0 0 59 27 166 0 0 0 34 23 0 1932 1011
21 4 300 10 68 6 0 0 60 22 171 0 0 0 35 22 0 1934 1009
